time,x,y,theta_deg,v,cte,dist_from_centre
0.000000,10.000000,0.000000,90.000000,5.000000,-0.000000,10.000000
0.010000,9.999875,0.050000,90.286479,5.000000,-0.000399,10.000000
0.020000,9.999500,0.099998,90.572958,5.000000,-0.000547,10.000000
0.030000,9.998875,0.149994,90.859437,5.000000,0.000799,10.000000
0.040000,9.998000,0.199987,91.145916,5.000000,0.000103,10.000000
0.050000,9.996875,0.249974,91.432394,5.000000,-0.000342,10.000000
0.060000,9.995500,0.299955,91.718873,5.000000,-0.000538,10.000000
0.070000,9.993876,0.349929,92.005352,5.000000,0.000958,10.000000
0.080000,9.992001,0.399893,92.291831,5.000000,0.000216,10.000000
0.090000,9.989877,0.449848,92.578310,5.000000,-0.000277,10.000000
0.100000,9.987503,0.499792,92.864789,5.000000,-0.000520,10.000000
0.110000,9.984879,0.549723,93.151268,5.000000,0.001127,10.000000
0.120000,9.982005,0.599640,93.437747,5.000000,0.000337,10.000000
0.130000,9.978882,0.649542,93.724226,5.000000,-0.000204,10.000000
0.140000,9.975510,0.699428,94.010705,5.000000,-0.000494,10.000000
0.150000,9.971888,0.749297,94.297183,5.000000,0.001304,10.000000
0.160000,9.968017,0.799147,94.583662,5.000000,0.000467,10.000000
0.170000,9.963897,0.848977,94.870141,5.000000,-0.000121,10.000000
0.180000,9.959527,0.898785,95.156620,5.000000,-0.000458,10.000000
0.190000,9.954909,0.948572,95.443099,5.000000,0.001490,10.000000
0.200000,9.950042,0.998334,95.729578,5.000000,0.000606,10.000000
0.210000,9.944926,1.048072,96.016057,5.000000,-0.000029,10.000000
0.220000,9.939561,1.097783,96.302536,5.000000,-0.000414,10.000000
0.230000,9.933948,1.147467,96.589015,5.000000,-0.000548,10.000000
0.240000,9.928086,1.197122,96.875494,5.000000,0.000753,10.000000
0.250000,9.921977,1.246747,97.161972,5.000000,0.000072,10.000000
0.260000,9.915619,1.296341,97.448451,5.000000,-0.000360,10.000000
0.270000,9.909013,1.345903,97.734930,5.000000,-0.000542,10.000000
0.280000,9.902160,1.395431,98.021409,5.000000,0.000910,10.000000
0.290000,9.895059,1.444924,98.307888,5.000000,0.000181,10.000000
0.300000,9.887711,1.494381,98.594367,5.000000,-0.000298,10.000000
0.310000,9.880115,1.543801,98.880846,5.000000,-0.000527,10.000000
0.320000,9.872273,1.593182,99.167325,5.000000,0.001076,10.000000
0.330000,9.864184,1.642523,99.453804,5.000000,0.000300,10.000000
0.340000,9.855848,1.691823,99.740283,5.000000,-0.000226,10.000000
0.350000,9.847265,1.741081,100.026761,5.000000,-0.000503,10.000000
0.360000,9.838437,1.790296,100.313240,5.000000,0.001250,10.000000
0.370000,9.829363,1.839465,100.599719,5.000000,0.000427,10.000000
0.380000,9.820042,1.888589,100.886198,5.000000,-0.000146,10.000000
0.390000,9.810477,1.937665,101.172677,5.000000,-0.000470,10.000000
0.400000,9.800666,1.986693,101.459156,5.000000,0.001434,10.000000
0.410000,9.790610,2.035672,101.745635,5.000000,0.000563,10.000000
0.420000,9.780309,2.084599,102.032114,5.000000,-0.000057,10.000000
0.430000,9.769764,2.133474,102.318593,5.000000,-0.000428,10.000000
0.440000,9.758974,2.182296,102.605071,5.000000,0.001626,10.000000
0.450000,9.747941,2.231064,102.891550,5.000000,0.000709,10.000000
0.460000,9.736664,2.279775,103.178029,5.000000,0.000041,10.000000
0.470000,9.725143,2.328430,103.464508,5.000000,-0.000377,10.000000
0.480000,9.713380,2.377026,103.750987,5.000000,-0.000545,10.000000
0.490000,9.701373,2.425563,104.037466,5.000000,0.000863,10.000000
0.500000,9.689124,2.474040,104.323945,5.000000,0.000148,10.000000
0.510000,9.676633,2.522454,104.610424,5.000000,-0.000317,10.000000
0.520000,9.663900,2.570806,104.896903,5.000000,-0.000532,10.000000
0.530000,9.650925,2.619093,105.183382,5.000000,0.001026,10.000000
0.540000,9.637709,2.667314,105.469860,5.000000,0.000264,10.000000
0.550000,9.624252,2.715469,105.756339,5.000000,-0.000249,10.000000
0.560000,9.610554,2.763556,106.042818,5.000000,-0.000511,10.000000
0.570000,9.596617,2.811575,106.329297,5.000000,0.001198,10.000000
0.580000,9.582439,2.859522,106.615776,5.000000,0.000388,10.000000
0.590000,9.568021,2.907399,106.902255,5.000000,-0.000171,10.000000
0.600000,9.553365,2.955202,107.188734,5.000000,-0.000480,10.000000
0.610000,9.538470,3.002932,107.475213,5.000000,0.001379,10.000000
0.620000,9.523336,3.050586,107.761692,5.000000,0.000522,10.000000
0.630000,9.507964,3.098165,108.048171,5.000000,-0.000085,10.000000
0.640000,9.492354,3.145666,108.334649,5.000000,-0.000441,10.000000
0.650000,9.476507,3.193088,108.621128,5.000000,0.001568,10.000000
0.660000,9.460423,3.240430,108.907607,5.000000,0.000665,10.000000
0.670000,9.444103,3.287692,109.194086,5.000000,0.000011,10.000000
0.680000,9.427547,3.334871,109.480565,5.000000,-0.000393,10.000000
0.690000,9.410755,3.381967,109.767044,5.000000,-0.000547,10.000000
0.700000,9.393727,3.428978,110.053523,5.000000,0.000816,10.000000
0.710000,9.376465,3.475904,110.340002,5.000000,0.000115,10.000000
0.720000,9.358968,3.522742,110.626481,5.000000,-0.000336,10.000000
0.730000,9.341238,3.569493,110.912960,5.000000,-0.000537,10.000000
0.740000,9.323273,3.616154,111.199438,5.000000,0.000976,10.000000
0.750000,9.305076,3.662725,111.485917,5.000000,0.000228,10.000000
0.760000,9.286646,3.709205,111.772396,5.000000,-0.000270,10.000000
0.770000,9.267984,3.755591,112.058875,5.000000,-0.000518,10.000000
0.780000,9.249091,3.801884,112.345354,5.000000,0.001146,10.000000
0.790000,9.229966,3.848082,112.631833,5.000000,0.000350,10.000000
0.800000,9.210610,3.894183,112.918312,5.000000,-0.000195,10.000000
0.810000,9.191024,3.940188,113.204791,5.000000,-0.000490,10.000000
0.820000,9.171208,3.986093,113.491270,5.000000,0.001324,10.000000
0.830000,9.151163,4.031899,113.777748,5.000000,0.000481,10.000000
0.840000,9.130889,4.077605,114.064227,5.000000,-0.000111,10.000000
0.850000,9.110387,4.123208,114.350706,5.000000,-0.000454,10.000000
0.860000,9.089657,4.168708,114.637185,5.000000,0.001511,10.000000
0.870000,9.068700,4.214104,114.923664,5.000000,0.000621,10.000000
0.880000,9.047517,4.259395,115.210143,5.000000,-0.000018,10.000000
0.890000,9.026107,4.304579,115.496622,5.000000,-0.000408,10.000000
0.900000,9.004471,4.349655,115.783101,5.000000,-0.000548,10.000000
0.910000,8.982610,4.394623,116.069580,5.000000,0.000770,10.000000
0.920000,8.960525,4.439481,116.356059,5.000000,0.000083,10.000000
0.930000,8.938216,4.484228,116.642537,5.000000,-0.000354,10.000000
0.940000,8.915683,4.528863,116.929016,5.000000,-0.000541,10.000000
0.950000,8.892927,4.573384,117.215495,5.000000,0.000928,10.000000
0.960000,8.869949,4.617792,117.501974,5.000000,0.000194,10.000000
0.970000,8.846749,4.662084,117.788453,5.000000,-0.000290,10.000000
0.980000,8.823329,4.706259,118.074932,5.000000,-0.000524,10.000000
0.990000,8.799687,4.750317,118.361411,5.000000,0.001095,10.000000
1.000000,8.775826,4.794255,118.647890,5.000000,0.000313,10.000000
1.010000,8.751745,4.838074,118.934369,5.000000,-0.000218,10.000000
1.020000,8.727445,4.881772,119.220848,5.000000,-0.000499,10.000000
1.030000,8.702927,4.925348,119.507326,5.000000,0.001270,10.000000
1.040000,8.678192,4.968801,119.793805,5.000000,0.000442,10.000000
1.050000,8.653239,5.012130,120.080284,5.000000,-0.000137,10.000000
1.060000,8.628071,5.055333,120.366763,5.000000,-0.000465,10.000000
1.070000,8.602686,5.098410,120.653242,5.000000,0.001455,10.000000
1.080000,8.577087,5.141360,120.939721,5.000000,0.000579,10.000000
1.090000,8.551273,5.184181,121.226200,5.000000,-0.000047,10.000000
1.100000,8.525245,5.226872,121.512679,5.000000,-0.000423,10.000000
1.110000,8.499004,5.269433,121.799158,5.000000,-0.000548,10.000000
1.120000,8.472551,5.311862,122.085637,5.000000,0.000725,10.000000
1.130000,8.445886,5.354158,122.372115,5.000000,0.000052,10.000000
1.140000,8.419010,5.396320,122.658594,5.000000,-0.000371,10.000000
1.150000,8.391923,5.438348,122.945073,5.000000,-0.000544,10.000000
1.160000,8.364626,5.480239,123.231552,5.000000,0.000880,10.000000
1.170000,8.337121,5.521994,123.518031,5.000000,0.000160,10.000000
1.180000,8.309407,5.563610,123.804510,5.000000,-0.000310,10.000000
1.190000,8.281485,5.605088,124.090989,5.000000,-0.000530,10.000000
1.200000,8.253356,5.646425,124.377468,5.000000,0.001044,10.000000
1.210000,8.225021,5.687621,124.663947,5.000000,0.000277,10.000000
1.220000,8.196480,5.728675,124.950426,5.000000,-0.000240,10.000000
1.230000,8.167734,5.769585,125.236904,5.000000,-0.000508,10.000000
1.240000,8.138785,5.810352,125.523383,5.000000,0.001217,10.000000
1.250000,8.109631,5.850973,125.809862,5.000000,0.000403,10.000000
1.260000,8.080275,5.891448,126.096341,5.000000,-0.000162,10.000000
1.270000,8.050717,5.931775,126.382820,5.000000,-0.000476,10.000000
1.280000,8.020958,5.971954,126.669299,5.000000,0.001399,10.000000
1.290000,7.990998,6.011984,126.955778,5.000000,0.000537,10.000000
1.300000,7.960838,6.051864,127.242257,5.000000,-0.000075,10.000000
1.310000,7.930479,6.091592,127.528736,5.000000,-0.000436,10.000000
1.320000,7.899922,6.131169,127.815214,5.000000,0.001590,10.000000
1.330000,7.869168,6.170591,128.101693,5.000000,0.000681,10.000000
1.340000,7.838217,6.209860,128.388172,5.000000,0.000022,10.000000
1.350000,7.807070,6.248973,128.674651,5.000000,-0.000387,10.000000
1.360000,7.775727,6.287930,128.961130,5.000000,-0.000546,10.000000
1.370000,7.744190,6.326730,129.247609,5.000000,0.000833,10.000000
1.380000,7.712460,6.365372,129.534088,5.000000,0.000127,10.000000
1.390000,7.680537,6.403854,129.820567,5.000000,-0.000329,10.000000
1.400000,7.648422,6.442177,130.107046,5.000000,-0.000535,10.000000
1.410000,7.616116,6.480338,130.393525,5.000000,0.000995,10.000000
1.420000,7.583619,6.518338,130.680003,5.000000,0.000241,10.000000
1.430000,7.550932,6.556174,130.966482,5.000000,-0.000262,10.000000
1.440000,7.518057,6.593847,131.252961,5.000000,-0.000515,10.000000
1.450000,7.484994,6.631354,131.539440,5.000000,0.001165,10.000000
1.460000,7.451744,6.668696,131.825919,5.000000,0.000364,10.000000
1.470000,7.418308,6.705872,132.112398,5.000000,-0.000186,10.000000
1.480000,7.384686,6.742879,132.398877,5.000000,-0.000487,10.000000
1.490000,7.350879,6.779718,132.685356,5.000000,0.001344,10.000000
1.500000,7.316889,6.816388,132.971835,5.000000,0.000496,10.000000
1.510000,7.282715,6.852887,133.258314,5.000000,-0.000101,10.000000
1.520000,7.248360,6.889214,133.544792,5.000000,-0.000449,10.000000
1.530000,7.213824,6.925370,133.831271,5.000000,0.001532,10.000000
1.540000,7.179107,6.961352,134.117750,5.000000,0.000637,10.000000
1.550000,7.144210,6.997161,134.404229,5.000000,-0.000008,10.000000
1.560000,7.109135,7.032794,134.690708,5.000000,-0.000403,10.000000
1.570000,7.073883,7.068252,134.977187,5.000000,-0.000548,10.000000
1.580000,7.038453,7.103533,135.263666,5.000000,0.000787,10.000000
1.590000,7.002848,7.138636,135.550145,5.000000,0.000095,10.000000
1.600000,6.967067,7.173561,135.836624,5.000000,-0.000347,10.000000
1.610000,6.931112,7.208306,136.123103,5.000000,-0.000539,10.000000
1.620000,6.894984,7.242872,136.409581,5.000000,0.000946,10.000000
1.630000,6.858684,7.277256,136.696060,5.000000,0.000206,10.000000
1.640000,6.822212,7.311458,136.982539,5.000000,-0.000283,10.000000
1.650000,6.785570,7.345478,137.269018,5.000000,-0.000522,10.000000
1.660000,6.748758,7.379314,137.555497,5.000000,0.001113,10.000000
1.670000,6.711777,7.412965,137.841976,5.000000,0.000327,10.000000
1.680000,6.674628,7.446431,138.128455,5.000000,-0.000210,10.000000
1.690000,6.637313,7.479711,138.414934,5.000000,-0.000496,10.000000
1.700000,6.599831,7.512804,138.701413,5.000000,0.001290,10.000000
1.710000,6.562185,7.545709,138.987891,5.000000,0.000456,10.000000
1.720000,6.524375,7.578426,139.274370,5.000000,-0.000128,10.000000
1.730000,6.486401,7.610953,139.560849,5.000000,-0.000461,10.000000
1.740000,6.448265,7.643289,139.847328,5.000000,0.001475,10.000000
1.750000,6.409969,7.675435,140.133807,5.000000,0.000594,10.000000
1.760000,6.371511,7.707389,140.420286,5.000000,-0.000036,10.000000
1.770000,6.332895,7.739150,140.706765,5.000000,-0.000417,10.000000
1.780000,6.294120,7.770717,140.993244,5.000000,-0.000548,10.000000
1.790000,6.255188,7.802091,141.279723,5.000000,0.000742,10.000000
1.800000,6.216100,7.833269,141.566202,5.000000,0.000064,10.000000
1.810000,6.176856,7.864252,141.852680,5.000000,-0.000365,10.000000
1.820000,6.137457,7.895037,142.139159,5.000000,-0.000543,10.000000
1.830000,6.097906,7.925626,142.425638,5.000000,0.000898,10.000000
1.840000,6.058202,7.956016,142.712117,5.000000,0.000172,10.000000
1.850000,6.018346,7.986208,142.998596,5.000000,-0.000303,10.000000
1.860000,5.978340,8.016199,143.285075,5.000000,-0.000528,10.000000
1.870000,5.938184,8.045991,143.571554,5.000000,0.001063,10.000000
1.880000,5.897880,8.075581,143.858033,5.000000,0.000290,10.000000
1.890000,5.857429,8.104969,144.144512,5.000000,-0.000232,10.000000
1.900000,5.816831,8.134155,144.430991,5.000000,-0.000505,10.000000
1.910000,5.776088,8.163137,144.717469,5.000000,0.001237,10.000000
1.920000,5.735200,8.191916,145.003948,5.000000,0.000417,10.000000
1.930000,5.694169,8.220489,145.290427,5.000000,-0.000153,10.000000
1.940000,5.652995,8.248857,145.576906,5.000000,-0.000473,10.000000
1.950000,5.611681,8.277019,145.863385,5.000000,0.001419,10.000000
1.960000,5.570225,8.304974,146.149864,5.000000,0.000552,10.000000
1.970000,5.528631,8.332721,146.436343,5.000000,-0.000064,10.000000
1.980000,5.486899,8.360260,146.722822,5.000000,-0.000431,10.000000
1.990000,5.445029,8.387590,147.009301,5.000000,0.001611,10.000000
2.000000,5.403023,8.414710,147.295780,5.000000,0.000697,10.000000
2.010000,5.360882,8.441620,147.582258,5.000000,0.000033,10.000000
2.020000,5.318607,8.468318,147.868737,5.000000,-0.000381,10.000000
2.030000,5.276199,8.494806,148.155216,5.000000,-0.000545,10.000000
2.040000,5.233660,8.521080,148.441695,5.000000,0.000850,10.000000
2.050000,5.190989,8.547142,148.728174,5.000000,0.000139,10.000000
2.060000,5.148188,8.572990,149.014653,5.000000,-0.000322,10.000000
2.070000,5.105259,8.598624,149.301132,5.000000,-0.000533,10.000000
2.080000,5.062203,8.624042,149.587611,5.000000,0.001013,10.000000
2.090000,5.019019,8.649245,149.874090,5.000000,0.000254,10.000000
2.100000,4.975710,8.674232,150.160568,5.000000,-0.000254,10.000000
2.110000,4.932277,8.699002,150.447047,5.000000,-0.000513,10.000000
2.120000,4.888721,8.723555,150.733526,5.000000,0.001184,10.000000
2.130000,4.845042,8.747889,151.020005,5.000000,0.000378,10.000000
2.140000,4.801242,8.772005,151.306484,5.000000,-0.000177,10.000000
2.150000,4.757322,8.795902,151.592963,5.000000,-0.000483,10.000000
2.160000,4.713284,8.819578,151.879442,5.000000,0.001364,10.000000
2.170000,4.669127,8.843034,152.165921,5.000000,0.000511,10.000000
2.180000,4.624854,8.866269,152.452400,5.000000,-0.000092,10.000000
2.190000,4.580465,8.889282,152.738879,5.000000,-0.000444,10.000000
2.200000,4.535961,8.912074,153.025357,5.000000,0.001553,10.000000
2.210000,4.491344,8.934642,153.311836,5.000000,0.000653,10.000000
2.220000,4.446615,8.956987,153.598315,5.000000,0.000003,10.000000
2.230000,4.401775,8.979108,153.884794,5.000000,-0.000397,10.000000
2.240000,4.356824,9.001004,154.171273,5.000000,-0.000547,10.000000
2.250000,4.311765,9.022676,154.457752,5.000000,0.000804,10.000000
2.260000,4.266598,9.044122,154.744231,5.000000,0.000107,10.000000
2.270000,4.221324,9.065342,155.030710,5.000000,-0.000341,10.000000
2.280000,4.175945,9.086335,155.317189,5.000000,-0.000538,10.000000
2.290000,4.130461,9.107101,155.603668,5.000000,0.000964,10.000000
2.300000,4.084874,9.127639,155.890146,5.000000,0.000219,10.000000
2.310000,4.039185,9.147950,156.176625,5.000000,-0.000275,10.000000
2.320000,3.993395,9.168031,156.463104,5.000000,-0.000520,10.000000
2.330000,3.947505,9.187883,156.749583,5.000000,0.001132,10.000000
2.340000,3.901517,9.207506,157.036062,5.000000,0.000341,10.000000
2.350000,3.855431,9.226898,157.322541,5.000000,-0.000201,10.000000
2.360000,3.809248,9.246060,157.609020,5.000000,-0.000493,10.000000
2.370000,3.762971,9.264991,157.895499,5.000000,0.001310,10.000000
2.380000,3.716599,9.283690,158.181978,5.000000,0.000471,10.000000
2.390000,3.670134,9.302157,158.468457,5.000000,-0.000118,10.000000
2.400000,3.623578,9.320391,158.754935,5.000000,-0.000457,10.000000
2.410000,3.576930,9.338392,159.041414,5.000000,0.001496,10.000000
2.420000,3.530194,9.356160,159.327893,5.000000,0.000610,10.000000
2.430000,3.483369,9.373694,159.614372,5.000000,-0.000026,10.000000
2.440000,3.436457,9.390994,159.900851,5.000000,-0.000412,10.000000
2.450000,3.389460,9.408058,160.187330,5.000000,-0.000548,10.000000
2.460000,3.342377,9.424888,160.473809,5.000000,0.000758,10.000000
2.470000,3.295211,9.441482,160.760288,5.000000,0.000075,10.000000
2.480000,3.247963,9.457840,161.046767,5.000000,-0.000358,10.000000
2.490000,3.200633,9.473962,161.333245,5.000000,-0.000542,10.000000
2.500000,3.153224,9.489846,161.619724,5.000000,0.000915,10.000000
2.510000,3.105735,9.505494,161.906203,5.000000,0.000185,10.000000
2.520000,3.058169,9.520903,162.192682,5.000000,-0.000296,10.000000
2.530000,3.010527,9.536075,162.479161,5.000000,-0.000526,10.000000
2.540000,2.962809,9.551009,162.765640,5.000000,0.001081,10.000000
2.550000,2.915017,9.565703,163.052119,5.000000,0.000304,10.000000
2.560000,2.867152,9.580159,163.338598,5.000000,-0.000224,10.000000
2.570000,2.819216,9.594375,163.625077,5.000000,-0.000502,10.000000
2.580000,2.771209,9.608351,163.911556,5.000000,0.001256,10.000000
2.590000,2.723133,9.622087,164.198034,5.000000,0.000431,10.000000
2.600000,2.674988,9.635582,164.484513,5.000000,-0.000144,10.000000
2.610000,2.626777,9.648836,164.770992,5.000000,-0.000468,10.000000
2.620000,2.578500,9.661850,165.057471,5.000000,0.001440,10.000000
2.630000,2.530159,9.674621,165.343950,5.000000,0.000568,10.000000
2.640000,2.481755,9.687151,165.630429,5.000000,-0.000054,10.000000
2.650000,2.433288,9.699439,165.916908,5.000000,-0.000426,10.000000
2.660000,2.384761,9.711484,166.203387,5.000000,0.001632,10.000000
2.670000,2.336174,9.723286,166.489866,5.000000,0.000713,10.000000
2.680000,2.287528,9.734845,166.776345,5.000000,0.000044,10.000000
2.690000,2.238825,9.746161,167.062823,5.000000,-0.000375,10.000000
2.700000,2.190067,9.757234,167.349302,5.000000,-0.000544,10.000000
2.710000,2.141254,9.768062,167.635781,5.000000,0.000868,10.000000
2.720000,2.092387,9.778646,167.922260,5.000000,0.000151,10.000000
2.730000,2.043467,9.788986,168.208739,5.000000,-0.000315,10.000000
2.740000,1.994497,9.799081,168.495218,5.000000,-0.000532,10.000000
2.750000,1.945477,9.808931,168.781697,5.000000,0.001031,10.000000
2.760000,1.896408,9.818535,169.068176,5.000000,0.000267,10.000000
2.770000,1.847292,9.827895,169.354655,5.000000,-0.000246,10.000000
2.780000,1.798130,9.837008,169.641134,5.000000,-0.000510,10.000000
2.790000,1.748922,9.845876,169.927612,5.000000,0.001203,10.000000
2.800000,1.699671,9.854497,170.214091,5.000000,0.000392,10.000000
2.810000,1.650378,9.862872,170.500570,5.000000,-0.000168,10.000000
2.820000,1.601043,9.871001,170.787049,5.000000,-0.000479,10.000000
2.830000,1.551668,9.878883,171.073528,5.000000,0.001384,10.000000
2.840000,1.502255,9.886518,171.360007,5.000000,0.000526,10.000000
2.850000,1.452804,9.893905,171.646486,5.000000,-0.000082,10.000000
2.860000,1.403316,9.901046,171.932965,5.000000,-0.000440,10.000000
2.870000,1.353793,9.907938,172.219444,5.000000,0.001574,10.000000
2.880000,1.304237,9.914583,172.505922,5.000000,0.000669,10.000000
2.890000,1.254648,9.920981,172.792401,5.000000,0.000014,10.000000
2.900000,1.205028,9.927130,173.078880,5.000000,-0.000391,10.000000
2.910000,1.155377,9.933031,173.365359,5.000000,-0.000546,10.000000
2.920000,1.105698,9.938684,173.651838,5.000000,0.000821,10.000000
2.930000,1.055991,9.944088,173.938317,5.000000,0.000119,10.000000
2.940000,1.006257,9.949243,174.224796,5.000000,-0.000334,10.000000
2.950000,0.956499,9.954150,174.511275,5.000000,-0.000536,10.000000
2.960000,0.906716,9.958808,174.797754,5.000000,0.000982,10.000000
2.970000,0.856911,9.963218,175.084233,5.000000,0.000232,10.000000
2.980000,0.807084,9.967378,175.370711,5.000000,-0.000268,10.000000
2.990000,0.757238,9.971288,175.657190,5.000000,-0.000517,10.000000
3.000000,0.707372,9.974950,175.943669,5.000000,0.001151,10.000000
3.010000,0.657489,9.978362,176.230148,5.000000,0.000354,10.000000
3.020000,0.607589,9.981525,176.516627,5.000000,-0.000192,10.000000
3.030000,0.557674,9.984438,176.803106,5.000000,-0.000489,10.000000
3.040000,0.507745,9.987101,177.089585,5.000000,0.001330,10.000000
3.050000,0.457803,9.989515,177.376064,5.000000,0.000486,10.000000
3.060000,0.407850,9.991679,177.662543,5.000000,-0.000108,10.000000
3.070000,0.357887,9.993594,177.949022,5.000000,-0.000452,10.000000
3.080000,0.307915,9.995258,178.235500,5.000000,0.001517,10.000000
3.090000,0.257935,9.996673,178.521979,5.000000,0.000626,10.000000
3.100000,0.207948,9.997838,178.808458,5.000000,-0.000015,10.000000
3.110000,0.157957,9.998752,179.094937,5.000000,-0.000407,10.000000
3.120000,0.107961,9.999417,179.381416,5.000000,-0.000548,10.000000
3.130000,0.057963,9.999832,179.667895,5.000000,0.000775,10.000000
3.140000,0.007963,9.999997,179.954374,5.000000,0.000087,10.000000
3.150000,-0.042037,9.999912,-179.759147,5.000000,-0.000352,10.000000
3.160000,-0.092035,9.999576,-179.472668,5.000000,-0.000540,10.000000
3.170000,-0.142032,9.998991,-179.186189,5.000000,0.000933,10.000000
3.180000,-0.192025,9.998156,-178.899711,5.000000,0.000197,10.000000
3.190000,-0.242013,9.997071,-178.613232,5.000000,-0.000288,10.000000
3.200000,-0.291995,9.995736,-178.326753,5.000000,-0.000524,10.000000
3.210000,-0.341970,9.994151,-178.040274,5.000000,0.001100,10.000000
3.220000,-0.391936,9.992316,-177.753795,5.000000,0.000317,10.000000
3.230000,-0.441893,9.990232,-177.467316,5.000000,-0.000216,10.000000
3.240000,-0.491838,9.987897,-177.180837,5.000000,-0.000498,10.000000
3.250000,-0.541771,9.985313,-176.894358,5.000000,0.001276,10.000000
3.260000,-0.591691,9.982480,-176.607879,5.000000,0.000446,10.000000
3.270000,-0.641596,9.979397,-176.321400,5.000000,-0.000134,10.000000
3.280000,-0.691484,9.976064,-176.034922,5.000000,-0.000464,10.000000
3.290000,-0.741356,9.972482,-175.748443,5.000000,0.001460,10.000000
3.300000,-0.791209,9.968650,-175.461964,5.000000,0.000583,10.000000
3.310000,-0.841042,9.964570,-175.175485,5.000000,-0.000044,10.000000
3.320000,-0.890854,9.960240,-174.889006,5.000000,-0.000421,10.000000
3.330000,-0.940644,9.955661,-174.602527,5.000000,-0.000548,10.000000
3.340000,-0.990410,9.950833,-174.316048,5.000000,0.000730,10.000000
3.350000,-1.040152,9.945757,-174.029569,5.000000,0.000055,10.000000
3.360000,-1.089868,9.940432,-173.743090,5.000000,-0.000369,10.000000
3.370000,-1.139556,9.934858,-173.456612,5.000000,-0.000543,10.000000
3.380000,-1.189216,9.929037,-173.170133,5.000000,0.000885,10.000000
3.390000,-1.238846,9.922966,-172.883654,5.000000,0.000164,10.000000
3.400000,-1.288445,9.916648,-172.597175,5.000000,-0.000308,10.000000
3.410000,-1.338012,9.910082,-172.310696,5.000000,-0.000530,10.000000
3.420000,-1.387545,9.903268,-172.024217,5.000000,0.001049,10.000000
3.430000,-1.437044,9.896207,-171.737738,5.000000,0.000281,10.000000
3.440000,-1.486507,9.888898,-171.451259,5.000000,-0.000238,10.000000
3.450000,-1.535933,9.881342,-171.164780,5.000000,-0.000507,10.000000
3.460000,-1.585320,9.873538,-170.878301,5.000000,0.001223,10.000000
3.470000,-1.634668,9.865488,-170.591823,5.000000,0.000407,10.000000
3.480000,-1.683974,9.857192,-170.305344,5.000000,-0.000159,10.000000
3.490000,-1.733239,9.848649,-170.018865,5.000000,-0.000475,10.000000
3.500000,-1.782461,9.839859,-169.732386,5.000000,0.001405,10.000000
3.510000,-1.831637,9.830824,-169.445907,5.000000,0.000542,10.000000
3.520000,-1.880768,9.821543,-169.159428,5.000000,-0.000072,10.000000
3.530000,-1.929852,9.812017,-168.872949,5.000000,-0.000435,10.000000
3.540000,-1.978888,9.802245,-168.586470,5.000000,0.001596,10.000000
3.550000,-2.027874,9.792228,-168.299991,5.000000,0.000685,10.000000
3.560000,-2.076810,9.781966,-168.013512,5.000000,0.000025,10.000000
3.570000,-2.125694,9.771460,-167.727034,5.000000,-0.000385,10.000000
3.580000,-2.174524,9.760709,-167.440555,5.000000,-0.000546,10.000000
3.590000,-2.223300,9.749715,-167.154076,5.000000,0.000838,10.000000
3.600000,-2.272021,9.738476,-166.867597,5.000000,0.000131,10.000000
3.610000,-2.320685,9.726995,-166.581118,5.000000,-0.000327,10.000000
3.620000,-2.369290,9.715270,-166.294639,5.000000,-0.000535,10.000000
3.630000,-2.417837,9.703302,-166.008160,5.000000,0.001000,10.000000
3.640000,-2.466323,9.691091,-165.721681,5.000000,0.000245,10.000000
3.650000,-2.514748,9.678639,-165.435202,5.000000,-0.000260,10.000000
3.660000,-2.563109,9.665944,-165.148723,5.000000,-0.000515,10.000000
3.670000,-2.611407,9.653008,-164.862245,5.000000,0.001170,10.000000
3.680000,-2.659639,9.639830,-164.575766,5.000000,0.000368,10.000000
3.690000,-2.707804,9.626411,-164.289287,5.000000,-0.000184,10.000000
3.700000,-2.755902,9.612752,-164.002808,5.000000,-0.000486,10.000000
3.710000,-2.803932,9.598852,-163.716329,5.000000,0.001350,10.000000
3.720000,-2.851891,9.584713,-163.429850,5.000000,0.000501,10.000000
3.730000,-2.899778,9.570334,-163.143371,5.000000,-0.000099,10.000000
3.740000,-2.947594,9.555715,-162.856892,5.000000,-0.000448,10.000000
3.750000,-2.995335,9.540858,-162.570413,5.000000,0.001538,10.000000
3.760000,-3.043002,9.525762,-162.283935,5.000000,0.000642,10.000000
3.770000,-3.090592,9.510428,-161.997456,5.000000,-0.000005,10.000000
3.780000,-3.138106,9.494856,-161.710977,5.000000,-0.000401,10.000000
3.790000,-3.185540,9.479047,-161.424498,5.000000,-0.000547,10.000000
3.800000,-3.232896,9.463001,-161.138019,5.000000,0.000792,10.000000
3.810000,-3.280170,9.446718,-160.851540,5.000000,0.000098,10.000000
3.820000,-3.327362,9.430199,-160.565061,5.000000,-0.000345,10.000000
3.830000,-3.374472,9.413445,-160.278582,5.000000,-0.000539,10.000000
3.840000,-3.421497,9.396455,-159.992103,5.000000,0.000951,10.000000
3.850000,-3.468436,9.379230,-159.705624,5.000000,0.000210,10.000000
3.860000,-3.515288,9.361771,-159.419146,5.000000,-0.000281,10.000000
3.870000,-3.562053,9.344077,-159.132667,5.000000,-0.000521,10.000000
3.880000,-3.608729,9.326150,-158.846188,5.000000,0.001119,10.000000
