t,true_x,true_y,kf_x,kf_y,ekf_x,ekf_y,gps_x,gps_y,gps_valid
25.66,-10.3794,-4.68712,-15.3446,-0.697878,-11.7368,-5.36366,0,0,0
25.68,-10.2964,-4.7429,-15.4158,-0.703562,-11.6965,-5.4069,0,0,0
25.7,-10.2122,-4.79684,-15.487,-0.709245,-11.6551,-5.4493,0,0,0
25.72,-10.1268,-4.84894,-15.5582,-0.714929,-11.613,-5.49069,0,0,0
25.74,-10.0404,-4.89918,-15.6293,-0.720613,-11.5699,-5.53115,0,0,0
25.76,-9.95285,-4.94756,-15.7005,-0.726297,-11.5262,-5.57052,0,0,0
25.78,-9.86431,-4.99403,-15.7717,-0.73198,-11.4815,-5.60904,0,0,0
25.8,-9.77478,-5.03858,-15.0366,-1.05032,-10.7588,-4.82853,-9.22322,-3.30489,1
25.82,-9.68433,-5.08121,-15.1026,-1.05803,-10.7109,-4.8485,0,0,0
25.84,-9.59299,-5.12191,-15.1685,-1.06575,-10.6628,-4.8674,0,0,0
25.86,-9.50082,-5.16069,-15.2345,-1.07346,-10.6143,-4.8853,0,0,0
25.88,-9.40785,-5.19754,-15.3004,-1.08117,-10.5655,-4.90215,0,0,0
25.9,-9.31415,-5.23246,-15.3663,-1.08888,-10.5162,-4.91805,0,0,0
25.92,-9.21975,-5.26544,-15.4323,-1.0966,-10.4667,-4.93291,0,0,0
25.94,-9.1247,-5.2965,-15.4982,-1.10431,-10.4169,-4.94674,0,0,0
25.96,-9.02902,-5.3256,-15.5642,-1.11202,-10.3669,-4.95951,0,0,0
25.98,-8.93278,-5.35274,-15.6301,-1.11973,-10.3168,-4.97124,0,0,0
26,-8.836,-5.37792,-14.0807,-1.56222,-7.11995,-5.49492,-2.43208,-4.69738,1
26.02,-8.73874,-5.40116,-14.1361,-1.57275,-6.97639,-5.46193,0,0,0
26.04,-8.64104,-5.42247,-14.1916,-1.58329,-6.83365,-5.42611,0,0,0
26.06,-8.54294,-5.44184,-14.247,-1.59382,-6.69177,-5.38745,0,0,0
26.08,-8.44447,-5.45929,-14.3025,-1.60435,-6.55051,-5.34596,0,0,0
26.1,-8.34569,-5.47484,-14.3579,-1.61489,-6.40994,-5.30168,0,0,0
26.12,-8.24663,-5.48849,-14.4134,-1.62542,-6.27015,-5.25471,0,0,0
26.14,-8.14733,-5.50026,-14.4689,-1.63595,-6.13125,-5.20511,0,0,0
26.16,-8.04782,-5.51015,-14.5243,-1.64649,-5.99322,-5.15295,0,0,0
26.18,-7.94814,-5.51819,-14.5798,-1.65702,-5.85629,-5.09826,0,0,0
26.2,-7.84834,-5.5244,-13.2038,-2.30641,-4.46062,-5.81578,-2.88195,-6.91317,1
26.22,-7.74843,-5.52877,-13.25,-2.32109,-4.27322,-5.76064,0,0,0
26.24,-7.64847,-5.53134,-13.2962,-2.33577,-4.08686,-5.70215,0,0,0
26.26,-7.54847,-5.53212,-13.3423,-2.35044,-3.90162,-5.64027,0,0,0
26.28,-7.44848,-5.53113,-13.3885,-2.36512,-3.7175,-5.57519,0,0,0
26.3,-7.34852,-5.52838,-13.4347,-2.3798,-3.53442,-5.50683,0,0,0
26.32,-7.24862,-5.5239,-13.4808,-2.39448,-3.35265,-5.43539,0,0,0
26.34,-7.14881,-5.51768,-13.527,-2.40916,-3.17211,-5.36073,0,0,0
26.36,-7.04913,-5.50973,-13.5732,-2.42384,-2.99288,-5.28284,0,0,0
26.38,-6.9496,-5.50009,-13.6194,-2.43852,-2.81498,-5.20194,0,0,0
26.4,-6.85024,-5.48877,-12.8039,-3.03951,-4.3955,-6.03892,-6.59055,-7.26742,1
26.42,-6.75109,-5.4758,-12.8445,-3.05799,-4.27152,-6.00196,0,0,0
26.44,-6.65216,-5.4612,-12.885,-3.07648,-4.14845,-5.96302,0,0,0
26.46,-6.55348,-5.445,-12.9256,-3.09496,-4.02589,-5.92209,0,0,0
26.48,-6.45508,-5.42721,-12.9662,-3.11344,-3.90402,-5.87922,0,0,0
26.5,-6.35697,-5.40788,-13.0068,-3.13193,-3.78259,-5.83433,0,0,0
26.52,-6.25917,-5.38701,-13.0474,-3.15041,-3.66178,-5.78751,0,0,0
26.54,-6.1617,-5.36465,-13.0879,-3.1689,-3.54164,-5.73888,0,0,0
26.56,-6.06459,-5.3408,-13.1285,-3.18738,-3.42215,-5.68831,0,0,0
26.58,-5.96784,-5.31551,-13.1691,-3.20586,-3.30332,-5.6359,0,0,0
26.6,-5.87148,-5.28879,-12.5644,-3.57201,-5.42186,-5.80605,-7.91149,-6.079,1
26.62,-5.77551,-5.26067,-12.6008,-3.59275,-5.37387,-5.77992,0,0,0
26.64,-5.67996,-5.23117,-12.6372,-3.61349,-5.32633,-5.75316,0,0,0
26.66,-5.58484,-5.20034,-12.6736,-3.63423,-5.27909,-5.72566,0,0,0
26.68,-5.49015,-5.16818,-12.71,-3.65497,-5.23228,-5.69753,0,0,0
26.7,-5.39591,-5.13473,-12.7464,-3.67571,-5.18591,-5.6688,0,0,0
26.72,-5.30213,-5.10001,-12.7828,-3.69644,-5.14003,-5.63949,0,0,0
26.74,-5.20882,-5.06405,-12.8192,-3.71718,-5.09455,-5.6096,0,0,0
26.76,-5.11599,-5.02687,-12.8555,-3.73792,-5.04966,-5.57925,0,0,0
26.78,-5.02365,-4.98851,-12.8919,-3.75866,-5.00513,-5.5483,0,0,0
26.8,-4.93179,-4.94898,-12.057,-4.14251,-5.38619,-6.02194,-5.77375,-6.7609,1
26.82,-4.84043,-4.90831,-12.0877,-4.16561,-5.3561,-6.00282,0,0,0
26.84,-4.74958,-4.86653,-12.1185,-4.1887,-5.32622,-5.98331,0,0,0
26.86,-4.65923,-4.82366,-12.1492,-4.2118,-5.29653,-5.96341,0,0,0
26.88,-4.56941,-4.77972,-12.1799,-4.23489,-5.26716,-5.94322,0,0,0
26.9,-4.4801,-4.73472,-12.2107,-4.25799,-5.23814,-5.92275,0,0,0
26.92,-4.39132,-4.6887,-12.2414,-4.28109,-5.20913,-5.9018,0,0,0
26.94,-4.30307,-4.64168,-12.2722,-4.30418,-5.18031,-5.88047,0,0,0
26.96,-4.21534,-4.59369,-12.3029,-4.32728,-5.15175,-5.85885,0,0,0
26.98,-4.12814,-4.54474,-12.3336,-4.35037,-5.12341,-5.83689,0,0,0
27,-4.04146,-4.49488,-11.5514,-3.98753,-4.99203,-4.31384,-5.68922,-1.20449,1
27.02,-3.95529,-4.44413,-11.5769,-4.00812,-4.95761,-4.26468,0,0,0
27.04,-3.86963,-4.39254,-11.6023,-4.02871,-4.92368,-4.21515,0,0,0
27.06,-3.78446,-4.34013,-11.6278,-4.0493,-4.89036,-4.16547,0,0,0
27.08,-3.69979,-4.28693,-11.6533,-4.06989,-4.85753,-4.11552,0,0,0
27.1,-3.6156,-4.23297,-11.6787,-4.09048,-4.82524,-4.06539,0,0,0
27.12,-3.53188,-4.17827,-11.7042,-4.11107,-4.79341,-4.01501,0,0,0
27.14,-3.44863,-4.12287,-11.7297,-4.13166,-4.7621,-3.96451,0,0,0
27.16,-3.36584,-4.06678,-11.7551,-4.15226,-4.73115,-3.91364,0,0,0
27.18,-3.28351,-4.01003,-11.7806,-4.17285,-4.70062,-3.86252,0,0,0
27.2,-3.20162,-3.95263,-9.98608,-4.34621,-1.83003,-3.64828,3.13772,-5.44785,1
27.22,-3.12017,-3.89461,-9.99973,-4.36779,-1.72442,-3.56972,0,0,0
27.24,-3.03915,-3.836,-10.0134,-4.38938,-1.61952,-3.49042,0,0,0
27.26,-2.95856,-3.7768,-10.027,-4.41096,-1.51546,-3.41056,0,0,0
27.28,-2.87838,-3.71703,-10.0407,-4.43254,-1.41207,-3.33003,0,0,0
27.3,-2.79862,-3.65672,-10.0543,-4.45412,-1.3093,-3.24883,0,0,0
27.32,-2.71926,-3.59587,-10.068,-4.47571,-1.20703,-3.16692,0,0,0
27.34,-2.6403,-3.53451,-10.0817,-4.49729,-1.10519,-3.08419,0,0,0
27.36,-2.56174,-3.47264,-10.0953,-4.51887,-1.00392,-3.00086,0,0,0
27.38,-2.48356,-3.41029,-10.109,-4.54045,-0.903101,-2.91683,0,0,0
27.4,-2.40576,-3.34746,-9.30132,-4.22244,-1.8321,-2.56118,-3.37895,-1.77363,1
27.42,-2.32834,-3.28416,-9.30964,-4.24182,-1.76657,-2.47219,0,0,0
27.44,-2.25129,-3.22042,-9.31796,-4.2612,-1.70169,-2.3829,0,0,0
27.46,-2.17461,-3.15624,-9.32629,-4.28058,-1.63734,-2.29325,0,0,0
27.48,-2.09829,-3.09162,-9.33461,-4.29996,-1.57349,-2.20325,0,0,0
27.5,-2.02232,-3.02659,-9.34294,-4.31934,-1.5101,-2.11286,0,0,0
27.52,-1.94671,-2.96115,-9.35126,-4.33872,-1.44722,-2.02214,0,0,0
27.54,-1.87144,-2.89531,-9.35959,-4.3581,-1.38486,-1.93114,0,0,0
27.56,-1.79651,-2.82908,-9.36791,-4.37747,-1.32293,-1.83977,0,0,0
27.58,-1.72193,-2.76247,-9.37623,-4.39685,-1.26147,-1.74811,0,0,0
27.6,-1.64768,-2.69548,-7.27788,-4.17592,2.67039,-1.56319,7.91342,-2.44299,1
27.62,-1.57376,-2.62813,-7.27253,-4.19374,2.86001,-1.50336,0,0,0
27.64,-1.50017,-2.56043,-7.26718,-4.21156,3.0494,-1.44256,0,0,0
27.66,-1.42691,-2.49236,-7.26184,-4.22938,3.23842,-1.38093,0,0,0
27.68,-1.35396,-2.42396,-7.25649,-4.24719,3.42709,-1.31839,0,0,0
27.7,-1.28134,-2.35522,-7.25115,-4.26501,3.6154,-1.25495,0,0,0
27.72,-1.20903,-2.28614,-7.2458,-4.28283,3.8034,-1.19059,0,0,0
27.74,-1.13703,-2.21674,-7.24046,-4.30065,3.99108,-1.1254,0,0,0
27.76,-1.06535,-2.14702,-7.23511,-4.31847,4.17861,-1.05944,0,0,0
27.78,-0.993971,-2.07698,-7.22976,-4.33629,4.36575,-0.992671,0,0,0
27.8,-0.9229,-2.00663,-6.10161,-3.50392,3.35539,0.794816,1.995,2.62679,1
27.82,-0.852133,-1.93598,-6.08897,-3.51623,3.49081,0.93271,0,0,0
27.84,-0.781668,-1.86502,-6.07634,-3.52853,3.62572,1.07132,0,0,0
27.86,-0.711503,-1.79377,-6.06371,-3.54083,3.76015,1.21067,0,0,0
27.88,-0.641637,-1.72222,-6.05108,-3.55314,3.89373,1.3504,0,0,0
27.9,-0.572068,-1.65039,-6.03845,-3.56544,4.02665,1.49069,0,0,0
27.92,-0.502796,-1.57827,-6.02582,-3.57774,4.15907,1.63165,0,0,0
27.94,-0.433818,-1.50587,-6.01319,-3.59004,4.29092,1.77323,0,0,0
27.96,-0.365133,-1.43319,-6.00055,-3.60235,4.42214,1.91522,0,0,0
27.98,-0.296742,-1.36023,-5.98792,-3.61465,4.55281,2.05785,0,0,0
28,-0.228643,-1.287,-5.14971,-3.00356,2.80379,1.91534,0.803561,1.4917,1
28.02,-0.160836,-1.2135,-5.13172,-3.01182,2.87716,2.03435,0,0,0
28.04,-0.0933199,-1.13974,-5.11373,-3.02008,2.95011,2.15379,0,0,0
28.06,-0.0260948,-1.0657,-5.09574,-3.02834,3.02257,2.27351,0,0,0
28.08,0.0408396,-0.991408,-5.07776,-3.0366,3.09452,2.3934,0,0,0
28.1,0.106679,-0.916144,-5.05977,-3.04485,3.1659,2.51345,0,0,0
28.12,0.170589,-0.839236,-5.04178,-3.05311,3.23425,2.6354,0,0,0
28.14,0.232531,-0.760733,-5.02379,-3.06137,3.29942,2.75892,0,0,0
28.16,0.292464,-0.680687,-5.0058,-3.06963,3.36138,2.88399,0,0,0
28.18,0.35035,-0.599147,-4.98781,-3.07789,3.42007,3.01054,0,0,0
28.2,0.406151,-0.516167,-4.09302,-2.39591,2.90274,2.86654,2.22967,2.58137,1
28.22,0.459833,-0.4318,-4.06934,-2.39969,2.94285,2.98048,0,0,0
28.24,0.511359,-0.3461,-4.04566,-2.40347,2.98004,3.09527,0,0,0
28.26,0.560697,-0.259122,-4.02198,-2.40725,3.01426,3.21093,0,0,0
28.28,0.607816,-0.170922,-3.9983,-2.41103,3.04554,3.32733,0,0,0
28.3,0.652686,-0.0815561,-3.97463,-2.41481,3.07388,3.44447,0,0,0
28.32,0.695277,0.00891758,-3.95095,-2.41858,3.09926,3.56221,0,0,0
28.34,0.737215,0.099698,-3.92727,-2.42236,3.12165,3.6805,0,0,0
28.36,0.780126,0.190023,-3.90359,-2.42614,3.14528,3.7985,0,0,0
28.38,0.823991,0.279888,-3.87991,-2.42992,3.17017,3.9162,0,0,0
28.4,0.868808,0.369282,-3.65872,-2.01769,0.888966,2.50264,-2.2344,0.982131,1
28.42,0.914559,0.458202,-3.63376,-2.01877,0.888922,2.54244,0,0,0
28.44,0.961224,0.546646,-3.6088,-2.01985,0.889283,2.5821,0,0,0
28.46,1.0088,0.634602,-3.58384,-2.02093,0.890053,2.62173,0,0,0
28.48,1.05729,0.72206,-3.55888,-2.02201,0.891246,2.6615,0,0,0
28.5,1.10667,0.809019,-3.53392,-2.02309,0.892844,2.7013,0,0,0
28.52,1.15691,0.895477,-3.50896,-2.02417,0.894838,2.74094,0,0,0
28.54,1.20803,0.981426,-3.484,-2.02525,0.897211,2.78042,0,0,0
28.56,1.25999,1.06686,-3.45904,-2.02633,0.899968,2.81969,0,0,0
28.58,1.31279,1.15179,-3.43408,-2.02741,0.903133,2.85909,0,0,0
28.6,1.36641,1.2362,-2.6517,-1.46025,1.50503,2.84504,2.81006,2.63737,1
28.62,1.42085,1.32008,-2.62182,-1.45764,1.51434,2.88863,0,0,0
28.64,1.47611,1.40342,-2.59195,-1.45503,1.524,2.93191,0,0,0
28.66,1.53217,1.48623,-2.56208,-1.45242,1.53409,2.97503,0,0,0
28.68,1.58901,1.56851,-2.5322,-1.44982,1.54461,3.01812,0,0,0
28.7,1.64663,1.65024,-2.50233,-1.44721,1.55549,3.06097,0,0,0
28.72,1.70502,1.73142,-2.47245,-1.4446,1.56675,3.10369,0,0,0
28.74,1.76417,1.81205,-2.44258,-1.44199,1.57836,3.14616,0,0,0
28.76,1.82407,1.89212,-2.4127,-1.43939,1.59038,3.18849,0,0,0
28.78,1.88471,1.97164,-2.38283,-1.43678,1.60278,3.23077,0,0,0
28.8,1.94607,2.0506,-1.41396,-0.846492,2.68528,3.51684,5.35712,3.39127,1
28.82,2.00815,2.129,-1.378,-0.840071,2.71591,3.57173,0,0,0
28.84,2.07095,2.20682,-1.34203,-0.83365,2.74714,3.6265,0,0,0
28.86,2.13446,2.28406,-1.30606,-0.827229,2.77895,3.68112,0,0,0
28.88,2.19868,2.36071,-1.27009,-0.820808,2.81118,3.73529,0,0,0
28.9,2.26359,2.43678,-1.23413,-0.814388,2.8439,3.78915,0,0,0
28.92,2.32917,2.51228,-1.19816,-0.807967,2.87701,3.8426,0,0,0
28.94,2.39542,2.58718,-1.16219,-0.801546,2.91063,3.89582,0,0,0
28.96,2.46234,2.66149,-1.12622,-0.795125,2.94474,3.94872,0,0,0
28.98,2.52992,2.7352,-1.09026,-0.788704,2.97945,4.00153,0,0,0
29,2.59816,2.8083,-1.02779,-0.128949,1.90571,4.00665,-0.836688,4.58225,1
29.02,2.66705,2.88078,-0.991648,-0.118289,1.92101,4.04913,0,0,0
29.04,2.73659,2.95265,-0.955509,-0.107629,1.93667,4.09142,0,0,0
29.06,2.80677,3.02388,-0.91937,-0.0969686,1.95268,4.13347,0,0,0
29.08,2.8776,3.09447,-0.883231,-0.0863084,1.96907,4.17533,0,0,0
29.1,2.9491,3.16439,-0.847091,-0.0756482,1.98591,4.21713,0,0,0
29.12,3.02124,3.23363,-0.810952,-0.064988,2.00318,4.2589,0,0,0
29.14,3.09404,3.30219,-0.774813,-0.0543278,2.0207,4.30017,0,0,0
29.16,3.16748,3.37006,-0.738673,-0.0436675,2.03859,4.34122,0,0,0
29.18,3.24157,3.43723,-0.702534,-0.0330073,2.05685,4.38203,0,0,0
29.2,3.3163,3.50367,-0.503996,0.151552,1.42308,2.97034,0.667063,1.40554,1
29.22,3.39169,3.56938,-0.466803,0.16334,1.42047,2.96456,0,0,0
29.24,3.46772,3.63432,-0.42961,0.175129,1.41782,2.95883,0,0,0
29.26,3.54441,3.6985,-0.392417,0.186918,1.41508,2.95309,0,0,0
29.28,3.62177,3.76187,-0.355224,0.198706,1.4123,2.9474,0,0,0
29.3,3.69979,3.82443,-0.31803,0.210495,1.40949,2.94178,0,0,0
29.32,3.77847,3.88615,-0.280837,0.222284,1.40658,2.93613,0,0,0
29.34,3.85782,3.947,-0.243644,0.234072,1.40365,2.93058,0,0,0
29.36,3.93784,4.00697,-0.206451,0.245861,1.4006,2.92496,0,0,0
29.38,4.01855,4.06601,-0.169258,0.257649,1.39741,2.91925,0,0,0
29.4,4.09995,4.1241,0.230434,0.69818,1.84773,3.44552,2.84442,3.78984,1
29.42,4.18204,4.18121,0.26998,0.712751,1.8562,3.45829,0,0,0
29.44,4.26482,4.23731,0.309525,0.727321,1.86489,3.47105,0,0,0
29.46,4.34831,4.29234,0.34907,0.741892,1.87376,3.48372,0,0,0
29.48,4.43252,4.34627,0.388616,0.756463,1.88279,3.49627,0,0,0
29.5,4.51745,4.39907,0.428161,0.771033,1.89215,3.50892,0,0,0
29.52,4.6031,4.45068,0.467706,0.785604,1.90167,3.52143,0,0,0
29.54,4.68949,4.50104,0.507251,0.800175,1.91144,3.5339,0,0,0
29.56,4.77662,4.55011,0.546797,0.814745,1.92135,3.54618,0,0,0
29.58,4.86449,4.59785,0.586342,0.829316,1.9315,3.55837,0,0,0
29.6,4.9531,4.6442,0.588868,1.71479,2.10542,5.13768,0.321921,7.99488,1
29.62,5.04244,4.68912,0.628173,1.73501,2.1367,5.18884,0,0,0
29.64,5.13251,4.73256,0.667478,1.75523,2.16879,5.23946,0,0,0
29.66,5.2233,4.77447,0.706783,1.77546,2.2017,5.28952,0,0,0
29.68,5.3148,4.81482,0.746088,1.79568,2.23543,5.33899,0,0,0
29.7,5.407,4.85354,0.785393,1.8159,2.27003,5.38788,0,0,0
29.72,5.49989,4.89056,0.824698,1.83612,2.30551,5.43614,0,0,0
29.74,5.59344,4.92588,0.864003,1.85634,2.34191,5.48383,0,0,0
29.76,5.68764,4.95944,0.903308,1.87656,2.37913,5.53078,0,0,0
29.78,5.78246,4.9912,0.942613,1.89679,2.41719,5.57698,0,0,0
29.8,5.87788,5.02114,1.156,2.86871,2.93948,7.25737,2.41133,9.73147,1
29.82,5.97386,5.0492,1.19644,2.89511,2.99812,7.35179,0,0,0
29.84,6.07038,5.07533,1.23687,2.92151,3.0586,7.44493,0,0,0
29.86,6.16741,5.09952,1.27731,2.9479,3.1209,7.5368,0,0,0
29.88,6.26491,5.12175,1.31774,2.9743,3.18501,7.62733,0,0,0
29.9,6.36283,5.14199,1.35818,3.0007,3.25103,7.71666,0,0,0
29.92,6.46115,5.16022,1.39861,3.0271,3.31883,7.80464,0,0,0
29.94,6.55983,5.17644,1.43905,3.05349,3.38838,7.8912,0,0,0
29.96,6.65882,5.19061,1.47948,3.07989,3.45968,7.97628,0,0,0
29.98,6.75808,5.20273,1.51992,3.10629,3.53281,8.05997,0,0,0
30,6.85757,5.21276,1.79447,3.85438,3.62612,8.52645,3.48272,9.05853,1
30.02,6.95726,5.22071,1.83642,3.88546,3.70336,8.62023,0,0,0
30.04,7.05708,5.22655,1.87838,3.91654,3.7826,8.71242,0,0,0
30.06,7.15701,5.23026,1.92033,3.94762,3.86385,8.80303,0,0,0
30.08,7.257,5.23183,1.96229,3.9787,3.94695,8.89178,0,0,0
30.1,7.35699,5.23125,2.00424,4.00978,4.03188,8.97866,0,0,0
30.12,7.45695,5.22851,2.04619,4.04086,4.1187,9.06372,0,0,0
30.14,7.55683,5.22359,2.08815,4.07194,4.20733,9.14684,0,0,0
30.16,7.65658,5.21652,2.1301,4.10302,4.29758,9.22787,0,0,0
30.18,7.75615,5.20732,2.17206,4.1341,4.38955,9.30694,0,0,0
30.2,7.85551,5.19599,2.89069,3.6636,5.62789,5.24465,7.77024,0.0467201,1
30.22,7.95459,5.18252,2.93703,3.69143,5.67034,5.22962,0,0,0
30.24,8.05336,5.1669,2.98338,3.71925,5.7124,5.21369,0,0,0
30.26,8.15178,5.14915,3.02972,3.74708,5.75423,5.19682,0,0,0
30.28,8.24979,5.12932,3.07607,3.77491,5.79566,5.17907,0,0,0
30.3,8.34735,5.10739,3.12241,3.80273,5.83671,5.16045,0,0,0
30.32,8.44442,5.08337,3.16876,3.83056,5.87737,5.14095,0,0,0
30.34,8.54095,5.05725,3.2151,3.85838,5.91752,5.12061,0,0,0
30.36,8.63689,5.02907,3.26145,3.88621,5.95715,5.09944,0,0,0
30.38,8.73222,4.99886,3.30779,3.91403,5.99616,5.07753,0,0,0
30.4,8.82688,4.96662,3.63959,4.55131,5.93863,6.25869,5.69799,8.94604,1
30.42,8.92082,4.93236,3.68779,4.58309,5.99149,6.24417,0,0,0
30.44,9.01402,4.89612,3.73598,4.61487,6.04396,6.22853,0,0,0
30.46,9.10644,4.85794,3.78418,4.64665,6.09633,6.21172,0,0,0
30.48,9.19804,4.81781,3.83238,4.67843,6.14857,6.19372,0,0,0
30.5,9.28878,4.77578,3.88057,4.71021,6.20061,6.17458,0,0,0
30.52,9.37863,4.73189,3.92877,4.74199,6.25222,6.15439,0,0,0
30.54,9.46755,4.68615,3.97697,4.77377,6.30332,6.13319,0,0,0
30.56,9.5555,4.63856,4.02517,4.80555,6.35403,6.11092,0,0,0
30.58,9.64246,4.58918,4.07336,4.83733,6.40433,6.08755,0,0,0
30.6,9.72839,4.53804,4.96832,4.80002,8.49438,5.47831,11.0743,4.30185,1
30.62,9.81326,4.48516,5.02201,4.83135,8.59544,5.39981,0,0,0
30.64,9.89704,4.43057,5.0757,4.86269,8.69496,5.31921,0,0,0
30.66,9.97972,4.37433,5.1294,4.89402,8.79285,5.23659,0,0,0
30.68,10.0613,4.31643,5.18309,4.92535,8.88907,5.15201,0,0,0
30.7,10.1416,4.25692,5.23678,4.95668,8.9837,5.06534,0,0,0
30.72,10.2208,4.19582,5.29047,4.98801,9.07653,4.97685,0,0,0
30.74,10.2987,4.13318,5.34416,5.01934,9.16764,4.88653,0,0,0
30.76,10.3754,4.06903,5.39785,5.05068,9.25694,4.79445,0,0,0
30.78,10.4509,4.00337,5.45154,5.08201,9.34422,4.70079,0,0,0
30.8,10.525,3.93627,5.30666,5.47768,6.87556,6.0007,3.87472,8.10496,1
30.82,10.5978,3.86775,5.35906,5.51138,6.89299,5.98403,0,0,0
30.84,10.6693,3.79784,5.41146,5.54507,6.90997,5.96715,0,0,0
30.86,10.7395,3.72658,5.46387,5.57877,6.92674,5.94982,0,0,0
30.88,10.8083,3.65399,5.51627,5.61247,6.94316,5.93217,0,0,0
30.9,10.8757,3.58013,5.56867,5.64616,6.95928,5.91419,0,0,0
30.92,10.9417,3.50502,5.62108,5.67986,6.97506,5.89591,0,0,0
30.94,11.0063,3.42868,5.67348,5.71355,6.99035,5.8775,0,0,0
30.96,11.0695,3.35116,5.72588,5.74725,7.00528,5.85885,0,0,0
30.98,11.1312,3.27251,5.77828,5.78095,7.02001,5.83973,0,0,0
31,11.1915,3.19274,7.16696,6.11207,10.771,5.72767,16.8028,8.25679,1
31.02,11.2504,3.11189,7.22803,6.14769,10.8953,5.67341,0,0,0
31.04,11.3077,3.02999,7.2891,6.18332,11.0186,5.61692,0,0,0
31.06,11.3637,2.94709,7.35018,6.21894,11.1407,5.55828,0,0,0
31.08,11.4181,2.86322,7.41125,6.25457,11.2619,5.4975,0,0,0
31.1,11.4711,2.7784,7.47232,6.2902,11.3818,5.43469,0,0,0
31.12,11.5225,2.69266,7.5334,6.32582,11.5005,5.36983,0,0,0
31.14,11.5725,2.60604,7.59447,6.36145,11.618,5.30287,0,0,0
31.16,11.621,2.51857,7.65554,6.39707,11.7341,5.23408,0,0,0
31.18,11.668,2.43029,7.71662,6.4327,11.8491,5.16326,0,0,0
31.2,11.7134,2.34123,8.03223,6.10556,11.0877,4.55298,9.86769,3.48963,1
31.22,11.7574,2.2514,8.09495,6.13883,11.1653,4.46539,0,0,0
31.24,11.7998,2.16085,8.15768,6.1721,11.2413,4.37642,0,0,0
31.26,11.8407,2.0696,8.2204,6.20537,11.316,4.28614,0,0,0
31.28,11.8801,1.97769,8.28313,6.23864,11.389,4.19472,0,0,0
31.3,11.918,1.88515,8.34586,6.27192,11.4607,4.10202,0,0,0
31.32,11.9544,1.792,8.40858,6.30519,11.5307,4.00829,0,0,0
31.34,11.9892,1.69827,8.47131,6.33846,11.5991,3.91342,0,0,0
31.36,12.0226,1.60399,8.53403,6.37173,11.666,3.81735,0,0,0
31.38,12.0544,1.50919,8.59676,6.405,11.7313,3.7202,0,0,0
31.4,12.0847,1.41389,9.25644,5.26829,12.8301,0.682895,13.5611,-3.16847,1
31.42,12.1134,1.31811,9.32303,5.29397,12.8642,0.482437,0,0,0
31.44,12.1406,1.22188,9.38963,5.31965,12.895,0.281566,0,0,0
31.46,12.1663,1.12524,9.45623,5.34533,12.9224,0.0802299,0,0,0
31.48,12.1904,1.0282,9.52283,5.37101,12.9468,-0.121445,0,0,0
31.5,12.2131,0.930791,9.58943,5.39669,12.968,-0.323681,0,0,0
31.52,12.2341,0.83304,9.65603,5.42237,12.986,-0.526187,0,0,0
31.54,12.2537,0.734972,9.72263,5.44805,13.0009,-0.728862,0,0,0
31.56,12.2717,0.63661,9.78923,5.47373,13.0126,-0.931701,0,0,0
31.58,12.2882,0.537981,9.85583,5.49941,13.021,-1.1346,0,0,0
31.6,12.3032,0.439109,10.2783,5.297,12.9369,0.841318,12.8447,3.65223,1
31.62,12.3166,0.340019,10.3472,5.3212,12.9667,0.708516,0,0,0
31.64,12.3286,0.240734,10.4161,5.3454,12.9945,0.575395,0,0,0
31.66,12.339,0.141278,10.485,5.3696,13.0203,0.441908,0,0,0
31.68,12.3479,0.0416737,10.554,5.3938,13.0441,0.30791,0,0,0
31.7,12.3552,-0.0580567,10.6229,5.418,13.0657,0.173762,0,0,0
31.72,12.361,-0.157889,10.6918,5.4422,13.0852,0.0392848,0,0,0
31.74,12.3652,-0.257798,10.7607,5.4664,13.1027,-0.0954047,0,0,0
31.76,12.3679,-0.357761,10.8296,5.4906,13.118,-0.230283,0,0,0
31.78,12.369,-0.457754,10.8985,5.5148,13.1313,-0.36545,0,0,0
31.8,12.3685,-0.557752,11.4173,4.39051,13.8632,-2.06787,14.6619,-3.89124,1
31.82,12.3664,-0.65773,11.4892,4.40726,13.8814,-2.26052,0,0,0
31.84,12.3627,-0.757661,11.561,4.42401,13.8965,-2.45334,0,0,0
31.86,12.3575,-0.857521,11.6328,4.44076,13.9085,-2.6464,0,0,0
31.88,12.3506,-0.957282,11.7047,4.45751,13.9174,-2.83977,0,0,0
31.9,12.342,-1.05692,11.7765,4.47425,13.9231,-3.03333,0,0,0
31.92,12.3318,-1.15639,11.8483,4.491,13.9256,-3.22687,0,0,0
31.94,12.32,-1.25569,11.9201,4.50775,13.9249,-3.4204,0,0,0
31.96,12.3064,-1.35476,11.992,4.5245,13.9209,-3.61416,0,0,0
31.98,12.2912,-1.45359,12.0638,4.54125,13.9135,-3.8079,0,0,0
32,12.2742,-1.55213,11.8373,4.10271,11.8548,-1.72564,9.68632,0.819649,1
32.02,12.2554,-1.65036,11.9072,4.1165,11.8166,-1.82629,0,0,0
32.04,12.2349,-1.74823,11.9771,4.1303,11.7767,-1.9261,0,0,0
32.06,12.2126,-1.84571,12.047,4.14409,11.735,-2.02524,0,0,0
32.08,12.1885,-1.94276,12.1169,4.15788,11.6914,-2.12352,0,0,0
32.1,12.1625,-2.03933,12.1868,4.17168,11.6459,-2.22093,0,0,0
