time,velocity_kph,target_kph,command
20.9500,66.6300,120.0000,1.0000
20.9600,66.6987,120.0000,1.0000
20.9700,66.7674,120.0000,1.0000
20.9800,66.8361,120.0000,1.0000
20.9900,66.9048,120.0000,1.0000
21.0000,66.9735,120.0000,1.0000
21.0100,67.0422,120.0000,1.0000
21.0200,67.1108,120.0000,1.0000
21.0300,67.1795,120.0000,1.0000
21.0400,67.2481,120.0000,1.0000
21.0500,67.3168,120.0000,1.0000
21.0600,67.3854,120.0000,1.0000
21.0700,67.4541,120.0000,1.0000
21.0800,67.5227,120.0000,1.0000
21.0900,67.5913,120.0000,1.0000
21.1000,67.6599,120.0000,1.0000
21.1100,67.7285,120.0000,1.0000
21.1200,67.7971,120.0000,1.0000
21.1300,67.8657,120.0000,1.0000
21.1400,67.9343,120.0000,1.0000
21.1500,68.0029,120.0000,1.0000
21.1600,68.0715,120.0000,1.0000
21.1700,68.1400,120.0000,1.0000
21.1800,68.2086,120.0000,1.0000
21.1900,68.2771,120.0000,1.0000
21.2000,68.3457,120.0000,1.0000
21.2100,68.4142,120.0000,1.0000
21.2200,68.4827,120.0000,1.0000
21.2300,68.5513,120.0000,1.0000
21.2400,68.6198,120.0000,1.0000
21.2500,68.6883,120.0000,1.0000
21.2600,68.7568,120.0000,1.0000
21.2700,68.8253,120.0000,1.0000
21.2800,68.8938,120.0000,1.0000
21.2900,68.9622,120.0000,1.0000
21.3000,69.0307,120.0000,1.0000
21.3100,69.0992,120.0000,1.0000
21.3200,69.1676,120.0000,1.0000
21.3300,69.2361,120.0000,1.0000
21.3400,69.3045,120.0000,1.0000
21.3500,69.3730,120.0000,1.0000
21.3600,69.4414,120.0000,1.0000
21.3700,69.5098,120.0000,1.0000
21.3800,69.5783,120.0000,1.0000
21.3900,69.6467,120.0000,1.0000
21.4000,69.7151,120.0000,1.0000
21.4100,69.7835,120.0000,1.0000
21.4200,69.8519,120.0000,1.0000
21.4300,69.9202,120.0000,1.0000
21.4400,69.9886,120.0000,1.0000
21.4500,70.0570,120.0000,1.0000
21.4600,70.1253,120.0000,1.0000
21.4700,70.1937,120.0000,1.0000
21.4800,70.2620,120.0000,1.0000
21.4900,70.3304,120.0000,1.0000
21.5000,70.3987,120.0000,1.0000
21.5100,70.4670,120.0000,1.0000
21.5200,70.5354,120.0000,1.0000
21.5300,70.6037,120.0000,1.0000
21.5400,70.6720,120.0000,1.0000
21.5500,70.7403,120.0000,1.0000
21.5600,70.8086,120.0000,1.0000
21.5700,70.8768,120.0000,1.0000
21.5800,70.9451,120.0000,1.0000
21.5900,71.0134,120.0000,1.0000
21.6000,71.0816,120.0000,1.0000
21.6100,71.1499,120.0000,1.0000
21.6200,71.2181,120.0000,1.0000
21.6300,71.2864,120.0000,1.0000
21.6400,71.3546,120.0000,1.0000
21.6500,71.4228,120.0000,1.0000
21.6600,71.4911,120.0000,1.0000
21.6700,71.5593,120.0000,1.0000
21.6800,71.6275,120.0000,1.0000
21.6900,71.6957,120.0000,1.0000
21.7000,71.7639,120.0000,1.0000
21.7100,71.8320,120.0000,1.0000
21.7200,71.9002,120.0000,1.0000
21.7300,71.9684,120.0000,1.0000
21.7400,72.0365,120.0000,1.0000
21.7500,72.1047,120.0000,1.0000
21.7600,72.1728,120.0000,1.0000
21.7700,72.2410,120.0000,1.0000
21.7800,72.3091,120.0000,1.0000
21.7900,72.3772,120.0000,1.0000
21.8000,72.4453,120.0000,1.0000
21.8100,72.5135,120.0000,1.0000
21.8200,72.5816,120.0000,1.0000
21.8300,72.6496,120.0000,1.0000
21.8400,72.7177,120.0000,1.0000
21.8500,72.7858,120.0000,1.0000
21.8600,72.8539,120.0000,1.0000
21.8700,72.9220,120.0000,1.0000
21.8800,72.9900,120.0000,1.0000
21.8900,73.0581,120.0000,1.0000
21.9000,73.1261,120.0000,1.0000
21.9100,73.1941,120.0000,1.0000
21.9200,73.2622,120.0000,1.0000
21.9300,73.3302,120.0000,1.0000
21.9400,73.3982,120.0000,1.0000
21.9500,73.4662,120.0000,1.0000
21.9600,73.5342,120.0000,1.0000
21.9700,73.6022,120.0000,1.0000
21.9800,73.6702,120.0000,1.0000
21.9900,73.7382,120.0000,1.0000
22.0000,73.8061,120.0000,1.0000
22.0100,73.8741,120.0000,1.0000
22.0200,73.9420,120.0000,1.0000
22.0300,74.0100,120.0000,1.0000
22.0400,74.0779,120.0000,1.0000
22.0500,74.1459,120.0000,1.0000
22.0600,74.2138,120.0000,1.0000
22.0700,74.2817,120.0000,1.0000
22.0800,74.3496,120.0000,1.0000
22.0900,74.4175,120.0000,1.0000
22.1000,74.4854,120.0000,1.0000
22.1100,74.5533,120.0000,1.0000
22.1200,74.6212,120.0000,1.0000
22.1300,74.6890,120.0000,1.0000
22.1400,74.7569,120.0000,1.0000
22.1500,74.8248,120.0000,1.0000
22.1600,74.8926,120.0000,1.0000
22.1700,74.9604,120.0000,1.0000
22.1800,75.0283,120.0000,1.0000
22.1900,75.0961,120.0000,1.0000
22.2000,75.1639,120.0000,1.0000
22.2100,75.2317,120.0000,1.0000
22.2200,75.2995,120.0000,1.0000
22.2300,75.3673,120.0000,1.0000
22.2400,75.4351,120.0000,1.0000
22.2500,75.5029,120.0000,1.0000
22.2600,75.5707,120.0000,1.0000
22.2700,75.6384,120.0000,1.0000
22.2800,75.7062,120.0000,1.0000
22.2900,75.7740,120.0000,1.0000
22.3000,75.8417,120.0000,1.0000
22.3100,75.9094,120.0000,1.0000
22.3200,75.9772,120.0000,1.0000
22.3300,76.0449,120.0000,1.0000
22.3400,76.1126,120.0000,1.0000
22.3500,76.1803,120.0000,1.0000
22.3600,76.2480,120.0000,1.0000
22.3700,76.3157,120.0000,1.0000
22.3800,76.3834,120.0000,1.0000
22.3900,76.4510,120.0000,1.0000
22.4000,76.5187,120.0000,1.0000
22.4100,76.5864,120.0000,1.0000
22.4200,76.6540,120.0000,1.0000
22.4300,76.7217,120.0000,1.0000
22.4400,76.7893,120.0000,1.0000
22.4500,76.8569,120.0000,1.0000
22.4600,76.9245,120.0000,1.0000
22.4700,76.9922,120.0000,1.0000
22.4800,77.0598,120.0000,1.0000
22.4900,77.1274,120.0000,1.0000
22.5000,77.1950,120.0000,1.0000
22.5100,77.2625,120.0000,1.0000
22.5200,77.3301,120.0000,1.0000
22.5300,77.3977,120.0000,1.0000
22.5400,77.4652,120.0000,1.0000
22.5500,77.5328,120.0000,1.0000
22.5600,77.6003,120.0000,1.0000
22.5700,77.6679,120.0000,1.0000
22.5800,77.7354,120.0000,1.0000
22.5900,77.8029,120.0000,1.0000
22.6000,77.8704,120.0000,1.0000
22.6100,77.9379,120.0000,1.0000
22.6200,78.0054,120.0000,1.0000
22.6300,78.0729,120.0000,1.0000
22.6400,78.1404,120.0000,1.0000
22.6500,78.2079,120.0000,1.0000
22.6600,78.2753,120.0000,1.0000
22.6700,78.3428,120.0000,1.0000
22.6800,78.4102,120.0000,1.0000
22.6900,78.4777,120.0000,1.0000
22.7000,78.5451,120.0000,1.0000
22.7100,78.6125,120.0000,1.0000
22.7200,78.6800,120.0000,1.0000
22.7300,78.7474,120.0000,1.0000
22.7400,78.8148,120.0000,1.0000
22.7500,78.8822,120.0000,1.0000
22.7600,78.9496,120.0000,1.0000
22.7700,79.0169,120.0000,1.0000
22.7800,79.0843,120.0000,1.0000
22.7900,79.1517,120.0000,1.0000
22.8000,79.2190,120.0000,1.0000
22.8100,79.2864,120.0000,1.0000
22.8200,79.3537,120.0000,1.0000
22.8300,79.4210,120.0000,1.0000
22.8400,79.4884,120.0000,1.0000
22.8500,79.5557,120.0000,1.0000
22.8600,79.6230,120.0000,1.0000
22.8700,79.6903,120.0000,1.0000
22.8800,79.7576,120.0000,1.0000
22.8900,79.8249,120.0000,1.0000
22.9000,79.8921,120.0000,1.0000
22.9100,79.9594,120.0000,1.0000
22.9200,80.0267,120.0000,1.0000
22.9300,80.0939,120.0000,1.0000
22.9400,80.1612,120.0000,1.0000
22.9500,80.2284,120.0000,1.0000
22.9600,80.2956,120.0000,1.0000
22.9700,80.3629,120.0000,1.0000
22.9800,80.4301,120.0000,1.0000
22.9900,80.4973,120.0000,1.0000
23.0000,80.5645,120.0000,1.0000
23.0100,80.6317,120.0000,1.0000
23.0200,80.6988,120.0000,1.0000
23.0300,80.7660,120.0000,1.0000
23.0400,80.8332,120.0000,1.0000
23.0500,80.9003,120.0000,1.0000
23.0600,80.9675,120.0000,1.0000
23.0700,81.0346,120.0000,1.0000
23.0800,81.1017,120.0000,1.0000
23.0900,81.1689,120.0000,1.0000
23.1000,81.2360,120.0000,1.0000
23.1100,81.3031,120.0000,1.0000
23.1200,81.3702,120.0000,1.0000
23.1300,81.4373,120.0000,1.0000
23.1400,81.5044,120.0000,1.0000
23.1500,81.5714,120.0000,1.0000
23.1600,81.6385,120.0000,1.0000
23.1700,81.7056,120.0000,1.0000
23.1800,81.7726,120.0000,1.0000
23.1900,81.8397,120.0000,1.0000
23.2000,81.9067,120.0000,1.0000
23.2100,81.9737,120.0000,1.0000
23.2200,82.0407,120.0000,1.0000
23.2300,82.1078,120.0000,1.0000
23.2400,82.1748,120.0000,1.0000
23.2500,82.2417,120.0000,1.0000
23.2600,82.3087,120.0000,1.0000
23.2700,82.3757,120.0000,1.0000
23.2800,82.4427,120.0000,1.0000
23.2900,82.5096,120.0000,1.0000
23.3000,82.5766,120.0000,1.0000
23.3100,82.6435,120.0000,1.0000
23.3200,82.7105,120.0000,1.0000
23.3300,82.7774,120.0000,1.0000
23.3400,82.8443,120.0000,1.0000
23.3500,82.9112,120.0000,1.0000
23.3600,82.9781,120.0000,1.0000
23.3700,83.0450,120.0000,1.0000
23.3800,83.1119,120.0000,1.0000
23.3900,83.1788,120.0000,1.0000
23.4000,83.2457,120.0000,1.0000
23.4100,83.3125,120.0000,1.0000
23.4200,83.3794,120.0000,1.0000
23.4300,83.4462,120.0000,1.0000
23.4400,83.5131,120.0000,1.0000
23.4500,83.5799,120.0000,1.0000
23.4600,83.6467,120.0000,1.0000
23.4700,83.7135,120.0000,1.0000
23.4800,83.7803,120.0000,1.0000
23.4900,83.8471,120.0000,1.0000
23.5000,83.9139,120.0000,1.0000
23.5100,83.9807,120.0000,1.0000
23.5200,84.0475,120.0000,1.0000
23.5300,84.1142,120.0000,1.0000
23.5400,84.1810,120.0000,1.0000
23.5500,84.2477,120.0000,1.0000
23.5600,84.3145,120.0000,1.0000
23.5700,84.3812,120.0000,1.0000
23.5800,84.4479,120.0000,1.0000
23.5900,84.5146,120.0000,1.0000
23.6000,84.5814,120.0000,1.0000
23.6100,84.6480,120.0000,1.0000
23.6200,84.7147,120.0000,1.0000
23.6300,84.7814,120.0000,1.0000
23.6400,84.8481,120.0000,1.0000
23.6500,84.9148,120.0000,1.0000
23.6600,84.9814,120.0000,1.0000
23.6700,85.0481,120.0000,1.0000
23.6800,85.1147,120.0000,1.0000
23.6900,85.1813,120.0000,1.0000
23.7000,85.2479,120.0000,1.0000
23.7100,85.3146,120.0000,1.0000
23.7200,85.3812,120.0000,1.0000
23.7300,85.4478,120.0000,1.0000
23.7400,85.5143,120.0000,1.0000
23.7500,85.5809,120.0000,1.0000
23.7600,85.6475,120.0000,1.0000
23.7700,85.7141,120.0000,1.0000
23.7800,85.7806,120.0000,1.0000
23.7900,85.8472,120.0000,1.0000
23.8000,85.9137,120.0000,1.0000
23.8100,85.9802,120.0000,1.0000
23.8200,86.0467,120.0000,1.0000
23.8300,86.1132,120.0000,1.0000
23.8400,86.1798,120.0000,1.0000
23.8500,86.2462,120.0000,1.0000
23.8600,86.3127,120.0000,1.0000
23.8700,86.3792,120.0000,1.0000
23.8800,86.4457,120.0000,1.0000
23.8900,86.5121,120.0000,1.0000
23.9000,86.5786,120.0000,1.0000
23.9100,86.6450,120.0000,1.0000
23.9200,86.7115,120.0000,1.0000
23.9300,86.7779,120.0000,1.0000
23.9400,86.8443,120.0000,1.0000
23.9500,86.9107,120.0000,1.0000
23.9600,86.9771,120.0000,1.0000
23.9700,87.0435,120.0000,1.0000
23.9800,87.1099,120.0000,1.0000
23.9900,87.1763,120.0000,1.0000
24.0000,87.2426,120.0000,1.0000
24.0100,87.3090,120.0000,1.0000
24.0200,87.3753,120.0000,1.0000
24.0300,87.4417,120.0000,1.0000
24.0400,87.5080,120.0000,1.0000
24.0500,87.5743,120.0000,1.0000
24.0600,87.6407,120.0000,1.0000
24.0700,87.7070,120.0000,1.0000
24.0800,87.7733,120.0000,1.0000
24.0900,87.8395,120.0000,1.0000
24.1000,87.9058,120.0000,1.0000
24.1100,87.9721,120.0000,1.0000
24.1200,88.0384,120.0000,1.0000
24.1300,88.1046,120.0000,1.0000
24.1400,88.1709,120.0000,1.0000
24.1500,88.2371,120.0000,1.0000
24.1600,88.3033,120.0000,1.0000
24.1700,88.3695,120.0000,1.0000
24.1800,88.4358,120.0000,1.0000
24.1900,88.5020,120.0000,1.0000
24.2000,88.5682,120.0000,1.0000
24.2100,88.6343,120.0000,1.0000
24.2200,88.7005,120.0000,1.0000
24.2300,88.7667,120.0000,1.0000
24.2400,88.8328,120.0000,1.0000
24.2500,88.8990,120.0000,1.0000
24.2600,88.9651,120.0000,1.0000
24.2700,89.0313,120.0000,1.0000
24.2800,89.0974,120.0000,1.0000
24.2900,89.1635,120.0000,1.0000
24.3000,89.2296,120.0000,1.0000
24.3100,89.2957,120.0000,1.0000
24.3200,89.3618,120.0000,1.0000
24.3300,89.4279,120.0000,1.0000
24.3400,89.4940,120.0000,1.0000
24.3500,89.5600,120.0000,1.0000
24.3600,89.6261,120.0000,1.0000
24.3700,89.6921,120.0000,1.0000
24.3800,89.7582,120.0000,1.0000
24.3900,89.8242,120.0000,1.0000
24.4000,89.8902,120.0000,1.0000
24.4100,89.9562,120.0000,1.0000
24.4200,90.0222,120.0000,1.0000
24.4300,90.0882,120.0000,1.0000
24.4400,90.1542,120.0000,1.0000
24.4500,90.2202,120.0000,1.0000
24.4600,90.2861,120.0000,1.0000
24.4700,90.3521,120.0000,1.0000
24.4800,90.4180,120.0000,1.0000
24.4900,90.4840,120.0000,1.0000
24.5000,90.5499,120.0000,1.0000
24.5100,90.6158,120.0000,1.0000
24.5200,90.6817,120.0000,1.0000
24.5300,90.7476,120.0000,1.0000
24.5400,90.8135,120.0000,1.0000
24.5500,90.8794,120.0000,1.0000
24.5600,90.9453,120.0000,1.0000
24.5700,91.0112,120.0000,1.0000
24.5800,91.0770,120.0000,1.0000
24.5900,91.1429,120.0000,1.0000
24.6000,91.2087,120.0000,1.0000
24.6100,91.2746,120.0000,1.0000
24.6200,91.3404,120.0000,1.0000
24.6300,91.4062,120.0000,1.0000
24.6400,91.4720,120.0000,1.0000
24.6500,91.5378,120.0000,1.0000
24.6600,91.6036,120.0000,1.0000
24.6700,91.6694,120.0000,1.0000
24.6800,91.7351,120.0000,1.0000
24.6900,91.8009,120.0000,1.0000
24.7000,91.8667,120.0000,1.0000
24.7100,91.9324,120.0000,1.0000
24.7200,91.9981,120.0000,1.0000
24.7300,92.0639,120.0000,1.0000
24.7400,92.1296,120.0000,1.0000
24.7500,92.1953,120.0000,1.0000
24.7600,92.2610,120.0000,1.0000
24.7700,92.3267,120.0000,1.0000
24.7800,92.3924,120.0000,1.0000
24.7900,92.4580,120.0000,1.0000
24.8000,92.5237,120.0000,1.0000
24.8100,92.5893,120.0000,1.0000
24.8200,92.6550,120.0000,1.0000
24.8300,92.7206,120.0000,1.0000
24.8400,92.7863,120.0000,1.0000
24.8500,92.8519,120.0000,1.0000
24.8600,92.9175,120.0000,1.0000
24.8700,92.9831,120.0000,1.0000
24.8800,93.0487,120.0000,1.0000
24.8900,93.1143,120.0000,1.0000
24.9000,93.1798,120.0000,1.0000
24.9100,93.2454,120.0000,1.0000
24.9200,93.3110,120.0000,1.0000
24.9300,93.3765,120.0000,1.0000
24.9400,93.4420,120.0000,1.0000
24.9500,93.5076,120.0000,1.0000
24.9600,93.5731,120.0000,1.0000
24.9700,93.6386,120.0000,1.0000
24.9800,93.7041,120.0000,1.0000
24.9900,93.7696,120.0000,1.0000
25.0000,93.8351,120.0000,1.0000
25.0100,93.9005,120.0000,1.0000
25.0200,93.9660,120.0000,1.0000
25.0300,94.0315,120.0000,1.0000
25.0400,94.0969,120.0000,1.0000
25.0500,94.1623,120.0000,1.0000
25.0600,94.2278,120.0000,1.0000
25.0700,94.2932,120.0000,1.0000
25.0800,94.3586,120.0000,1.0000
25.0900,94.4240,120.0000,1.0000
25.1000,94.4894,120.0000,1.0000
25.1100,94.5548,120.0000,1.0000
25.1200,94.6201,120.0000,1.0000
25.1300,94.6855,120.0000,1.0000
25.1400,94.7509,120.0000,1.0000
25.1500,94.8162,120.0000,1.0000
25.1600,94.8815,120.0000,1.0000
25.1700,94.9469,120.0000,1.0000
25.1800,95.0122,120.0000,1.0000
25.1900,95.0775,120.0000,1.0000
25.2000,95.1428,120.0000,1.0000
25.2100,95.2081,120.0000,1.0000
25.2200,95.2734,120.0000,1.0000
25.2300,95.3386,120.0000,1.0000
25.2400,95.4039,120.0000,1.0000
25.2500,95.4691,120.0000,1.0000
25.2600,95.5344,120.0000,1.0000
25.2700,95.5996,120.0000,1.0000
25.2800,95.6649,120.0000,1.0000
25.2900,95.7301,120.0000,1.0000
25.3000,95.7953,120.0000,1.0000
25.3100,95.8605,120.0000,1.0000
25.3200,95.9257,120.0000,1.0000
25.3300,95.9908,120.0000,1.0000
25.3400,96.0560,120.0000,1.0000
25.3500,96.1212,120.0000,1.0000
25.3600,96.1863,120.0000,1.0000
25.3700,96.2515,120.0000,1.0000
25.3800,96.3166,120.0000,1.0000
25.3900,96.3817,120.0000,1.0000
25.4000,96.4468,120.0000,1.0000
25.4100,96.5119,120.0000,1.0000
25.4200,96.5770,120.0000,1.0000
25.4300,96.6421,120.0000,1.0000
25.4400,96.7072,120.0000,1.0000
25.4500,96.7723,120.0000,1.0000
25.4600,96.8373,120.0000,1.0000
25.4700,96.9024,120.0000,1.0000
25.4800,96.9674,120.0000,1.0000
25.4900,97.0324,120.0000,1.0000
25.5000,97.0975,120.0000,1.0000
25.5100,97.1625,120.0000,1.0000
25.5200,97.2275,120.0000,1.0000
25.5300,97.2925,120.0000,1.0000
25.5400,97.3575,120.0000,1.0000
25.5500,97.4224,120.0000,1.0000
25.5600,97.4874,120.0000,1.0000
25.5700,97.5524,120.0000,1.0000
25.5800,97.6173,120.0000,1.0000
25.5900,97.6822,120.0000,1.0000
25.6000,97.7472,120.0000,1.0000
25.6100,97.8121,120.0000,1.0000
25.6200,97.8770,120.0000,1.0000
25.6300,97.9419,120.0000,1.0000
25.6400,98.0068,120.0000,1.0000
25.6500,98.0717,120.0000,1.0000
25.6600,98.1365,120.0000,1.0000
25.6700,98.2014,120.0000,1.0000
25.6800,98.2662,120.0000,1.0000
25.6900,98.3311,120.0000,1.0000
25.7000,98.3959,120.0000,1.0000
25.7100,98.4607,120.0000,1.0000
25.7200,98.5256,120.0000,1.0000
25.7300,98.5904,120.0000,1.0000
25.7400,98.6552,120.0000,1.0000
25.7500,98.7199,120.0000,1.0000
25.7600,98.7847,120.0000,1.0000
25.7700,98.8495,120.0000,1.0000
25.7800,98.9142,120.0000,1.0000
25.7900,98.9790,120.0000,1.0000
25.8000,99.0437,120.0000,1.0000
25.8100,99.1085,120.0000,1.0000
25.8200,99.1732,120.0000,1.0000
25.8300,99.2379,120.0000,1.0000
25.8400,99.3026,120.0000,1.0000
25.8500,99.3673,120.0000,1.0000
25.8600,99.4320,120.0000,1.0000
25.8700,99.4966,120.0000,1.0000
25.8800,99.5613,120.0000,1.0000
25.8900,99.6259,120.0000,1.0000
25.9000,99.6906,120.0000,1.0000
25.9100,99.7552,120.0000,1.0000
25.9200,99.8198,120.0000,1.0000
25.9300,99.8845,120.0000,1.0000
25.9400,99.9491,120.0000,1.0000
25.9500,100.0137,120.0000,1.0000
25.9600,100.0782,120.0000,1.0000
25.9700,100.1428,120.0000,1.0000
25.9800,100.2074,120.0000,1.0000
25.9900,100.2719,120.0000,1.0000
26.0000,100.3365,120.0000,1.0000
26.0100,100.4010,120.0000,1.0000
26.0200,100.4656,120.0000,1.0000
26.0300,100.5301,120.0000,1.0000
26.0400,100.5946,120.0000,1.0000
26.0500,100.6591,120.0000,1.0000
26.0600,100.7236,120.0000,1.0000
26.0700,100.7881,120.0000,1.0000
26.0800,100.8525,120.0000,1.0000
26.0900,100.9170,120.0000,1.0000
26.1000,100.9814,120.0000,1.0000
26.1100,101.0459,120.0000,1.0000
26.1200,101.1103,120.0000,1.0000
26.1300,101.1747,120.0000,1.0000
26.1400,101.2391,120.0000,1.0000
26.1500,101.3036,120.0000,1.0000
26.1600,101.3679,120.0000,1.0000
26.1700,101.4323,120.0000,1.0000
26.1800,101.4967,120.0000,1.0000
26.1900,101.5611,120.0000,1.0000
26.2000,101.6254,120.0000,1.0000
26.2100,101.6898,120.0000,1.0000
26.2200,101.7541,120.0000,1.0000
26.2300,101.8184,120.0000,1.0000
26.2400,101.8827,120.0000,1.0000
26.2500,101.9471,120.0000,1.0000
26.2600,102.0113,120.0000,1.0000
26.2700,102.0756,120.0000,1.0000
26.2800,102.1399,120.0000,1.0000
26.2900,102.2042,120.0000,1.0000
26.3000,102.2684,120.0000,1.0000
26.3100,102.3327,120.0000,1.0000
26.3200,102.3969,120.0000,1.0000
26.3300,102.4611,120.0000,1.0000
26.3400,102.5254,120.0000,1.0000
26.3500,102.5896,120.0000,1.0000
26.3600,102.6538,120.0000,1.0000
26.3700,102.7180,120.0000,1.0000
26.3800,102.7821,120.0000,1.0000
26.3900,102.8463,120.0000,1.0000
26.4000,102.9105,120.0000,1.0000
26.4100,102.9746,120.0000,1.0000
26.4200,103.0388,120.0000,1.0000
26.4300,103.1029,120.0000,1.0000
26.4400,103.1670,120.0000,1.0000
26.4500,103.2311,120.0000,1.0000
26.4600,103.2952,120.0000,1.0000
26.4700,103.3593,120.0000,1.0000
26.4800,103.4234,120.0000,1.0000
26.4900,103.4875,120.0000,1.0000
26.5000,103.5515,120.0000,1.0000
26.5100,103.6156,120.0000,1.0000
26.5200,103.6796,120.0000,1.0000
26.5300,103.7437,120.0000,1.0000
26.5400,103.8077,120.0000,1.0000
26.5500,103.8717,120.0000,1.0000
26.5600,103.9357,120.0000,1.0000
26.5700,103.9997,120.0000,1.0000
26.5800,104.0637,120.0000,1.0000
26.5900,104.1277,120.0000,1.0000
26.6000,104.1916,120.0000,1.0000
26.6100,104.2556,120.0000,1.0000
26.6200,104.3195,120.0000,1.0000
26.6300,104.3834,120.0000,1.0000
26.6400,104.4474,120.0000,1.0000
26.6500,104.5113,120.0000,1.0000
26.6600,104.5752,120.0000,1.0000
26.6700,104.6391,120.0000,1.0000
26.6800,104.7030,120.0000,1.0000
26.6900,104.7668,120.0000,1.0000
26.7000,104.8307,120.0000,1.0000
26.7100,104.8946,120.0000,1.0000
26.7200,104.9584,120.0000,1.0000
26.7300,105.0222,120.0000,1.0000
26.7400,105.0861,120.0000,1.0000
26.7500,105.1499,120.0000,1.0000
26.7600,105.2137,120.0000,1.0000
26.7700,105.2775,120.0000,1.0000
26.7800,105.3413,120.0000,1.0000
26.7900,105.4050,120.0000,1.0000
26.8000,105.4688,120.0000,1.0000
26.8100,105.5326,120.0000,1.0000
26.8200,105.5963,120.0000,1.0000
26.8300,105.6600,120.0000,1.0000
26.8400,105.7238,120.0000,1.0000
26.8500,105.7875,120.0000,1.0000
26.8600,105.8512,120.0000,1.0000
26.8700,105.9149,120.0000,1.0000
26.8800,105.9786,120.0000,1.0000
26.8900,106.0422,120.0000,1.0000
26.9000,106.1059,120.0000,1.0000
26.9100,106.1696,120.0000,1.0000
26.9200,106.2332,120.0000,1.0000
26.9300,106.2968,120.0000,1.0000
26.9400,106.3605,120.0000,1.0000
26.9500,106.4241,120.0000,1.0000
26.9600,106.4877,120.0000,1.0000
26.9700,106.5513,120.0000,1.0000
26.9800,106.6149,120.0000,1.0000
26.9900,106.6784,120.0000,1.0000
27.0000,106.7420,120.0000,1.0000
27.0100,106.8056,120.0000,1.0000
27.0200,106.8691,120.0000,1.0000
27.0300,106.9326,120.0000,1.0000
27.0400,106.9962,120.0000,1.0000
27.0500,107.0597,120.0000,1.0000
27.0600,107.1232,120.0000,1.0000
27.0700,107.1867,120.0000,1.0000
27.0800,107.2502,120.0000,1.0000
27.0900,107.3136,120.0000,1.0000
27.1000,107.3771,120.0000,1.0000
27.1100,107.4406,120.0000,1.0000
27.1200,107.5040,120.0000,1.0000
27.1300,107.5674,120.0000,1.0000
27.1400,107.6309,120.0000,1.0000
27.1500,107.6943,120.0000,1.0000
27.1600,107.7577,120.0000,1.0000
27.1700,107.8211,120.0000,1.0000
27.1800,107.8845,120.0000,1.0000
27.1900,107.9478,120.0000,1.0000
27.2000,108.0112,120.0000,1.0000
27.2100,108.0746,120.0000,1.0000
27.2200,108.1379,120.0000,1.0000
27.2300,108.2012,120.0000,1.0000
27.2400,108.2646,120.0000,1.0000
27.2500,108.3279,120.0000,1.0000
27.2600,108.3912,120.0000,1.0000
27.2700,108.4545,120.0000,1.0000
27.2800,108.5174,120.0000,0.9950
27.2900,108.5798,120.0000,0.9886
27.3000,108.6419,120.0000,0.9828
27.3100,108.7035,120.0000,0.9774
27.3200,108.7647,120.0000,0.9724
27.3300,108.8256,120.0000,0.9677
27.3400,108.8862,120.0000,0.9631
27.3500,108.9464,120.0000,0.9587
27.3600,109.0064,120.0000,0.9543
27.3700,109.0660,120.0000,0.9501
27.3800,109.1252,120.0000,0.9459
27.3900,109.1842,120.0000,0.9418
27.4000,109.2429,120.0000,0.9378
27.4100,109.3013,120.0000,0.9337
27.4200,109.3594,120.0000,0.9297
27.4300,109.4172,120.0000,0.9258
27.4400,109.4747,120.0000,0.9218
27.4500,109.5319,120.0000,0.9179
27.4600,109.5888,120.0000,0.9140
27.4700,109.6454,120.0000,0.9102
27.4800,109.7018,120.0000,0.9063
27.4900,109.7578,120.0000,0.9025
27.5000,109.8136,120.0000,0.8987
27.5100,109.8691,120.0000,0.8949
27.5200,109.9243,120.0000,0.8912
27.5300,109.9793,120.0000,0.8874
27.5400,110.0339,120.0000,0.8837
27.5500,110.0883,120.0000,0.8800
27.5600,110.1424,120.0000,0.8763
27.5700,110.1963,120.0000,0.8726
27.5800,110.2498,120.0000,0.8690
27.5900,110.3031,120.0000,0.8654
27.6000,110.3562,120.0000,0.8617
27.6100,110.4089,120.0000,0.8581
27.6200,110.4614,120.0000,0.8546
27.6300,110.5137,120.0000,0.8510
27.6400,110.5656,120.0000,0.8475
27.6500,110.6173,120.0000,0.8439
27.6600,110.6688,120.0000,0.8404
27.6700,110.7200,120.0000,0.8370
27.6800,110.7709,120.0000,0.8335
27.6900,110.8216,120.0000,0.8300
27.7000,110.8720,120.0000,0.8266
27.7100,110.9221,120.0000,0.8232
27.7200,110.9720,120.0000,0.8198
27.7300,111.0217,120.0000,0.8164
27.7400,111.0711,120.0000,0.8130
27.7500,111.1202,120.0000,0.8097
27.7600,111.1692,120.0000,0.8064
27.7700,111.2178,120.0000,0.8030
27.7800,111.2662,120.0000,0.7997
27.7900,111.3144,120.0000,0.7965
27.8000,111.3623,120.0000,0.7932
27.8100,111.4100,120.0000,0.7900
27.8200,111.4575,120.0000,0.7867
27.8300,111.5047,120.0000,0.7835
27.8400,111.5516,120.0000,0.7803
27.8500,111.5984,120.0000,0.7771
27.8600,111.6449,120.0000,0.7740
27.8700,111.6911,120.0000,0.7708
27.8800,111.7372,120.0000,0.7677
27.8900,111.7830,120.0000,0.7646
27.9000,111.8285,120.0000,0.7614
27.9100,111.8738,120.0000,0.7584
27.9200,111.9190,120.0000,0.7553
27.9300,111.9638,120.0000,0.7522
