t,p6_x,p6_y,p6_v,p6_cte,p6_he,p6_ve,p6_steer_deg,p6_accel,p6_v_ref,p4_x,p4_y,p4_v,p4_cte,p4_he,p4_steer_deg
3.46,21.822,14.9742,5.85337,0.000408522,-0.023677,0.851177,-15.4325,-2.77812,5.00219,22.532,14.9257,8,0.0498088,-0.0187288,-25.3261
3.48,21.938,14.9639,5.79659,0.00112293,-0.0085298,0.86992,-27.055,-2.8393,4.92667,22.6887,14.8934,8,0.0492961,-0.0132739,-29.5112
3.5,22.0528,14.9516,5.74328,0.00152011,-0.0223221,0.816614,-17.885,-2.66531,4.92667,22.8446,14.8572,8,0.0489762,-0.0300562,-15.8122
3.52,22.1662,14.9373,5.68926,0.00137452,-0.00751464,0.827583,-28.593,-2.70111,4.86167,22.9996,14.8174,8,0.049753,-0.0186535,-25.2796
3.54,22.2783,14.921,5.63855,0.00187801,-0.021968,0.776871,-19.0087,-2.5356,4.86167,23.1537,14.7745,8,0.0487966,-0.0329395,-13.5541
3.56,22.3891,14.9028,5.58761,0.000688135,-0.0066358,0.780324,-29.1209,-2.54687,4.80728,23.3069,14.7282,8,0.0518385,-0.0211456,-25.1858
3.58,22.4985,14.8827,5.53979,0.0013008,-0.0212593,0.732508,-19.5362,-2.3908,4.80728,23.4585,14.6773,8,0.052619,-0.0155791,-30.023
3.6,22.6068,14.8615,5.49491,0.000583618,-0.0306467,0.687622,-12.9361,-2.2443,4.80728,23.6088,14.6224,8,0.0519369,-0.0328323,-16.2328
3.62,22.7139,14.8388,5.45009,0.00170971,-0.0118787,0.686555,-26.521,-2.24082,4.76353,23.7578,14.5641,8,0.0539686,-0.0222711,-26.2911
3.64,22.8197,14.8145,5.40802,0.00184859,-0.0248946,0.644485,-17.9345,-2.10351,4.76353,23.9049,14.5011,8,0.0536358,-0.0167763,-30.023
3.66,22.9243,14.7886,5.3665,0.00212897,-0.00823399,0.636064,-29.6634,-2.07602,4.73044,24.0502,14.4343,8,0.0527508,-0.0339216,-16.1365
3.68,23.0276,14.7609,5.32752,0.00259086,-0.0227658,0.597087,-20.1479,-1.94881,4.73044,24.1941,14.3642,8,0.0536801,-0.0228005,-25.6061
3.7,23.1296,14.7316,5.28956,0.00164392,-0.0058284,0.581589,-30.023,-1.89822,4.70797,24.3357,14.2897,8,0.052327,-0.0169557,-29.3638
3.72,23.2303,14.7005,5.25392,0.00232858,-0.0210076,0.54595,-21.2417,-1.78191,4.70797,24.4754,14.2117,8,0.0514151,-0.0333602,-15.4734
3.74,23.33,14.6683,5.22047,0.0016918,-0.0309748,0.512496,-14.4091,-1.67271,4.70797,24.6133,14.1307,8,0.05141,-0.0216209,-24.498
3.76,23.4286,14.6349,5.18833,0.00261101,-0.0114851,0.492245,-27.7957,-1.60662,4.69609,24.7497,14.0469,8,0.049934,-0.0352282,-12.9323
3.78,23.526,14.6,5.15817,0.00279757,-0.0247929,0.462081,-19.1509,-1.50817,4.69609,24.8843,13.9604,8,0.0520919,-0.0232428,-23.8624
3.8,23.6222,14.5636,5.12977,0.00256858,-0.00697477,0.435058,-30.023,-1.41997,4.69471,25.0163,13.8701,8,0.0519832,-0.0177646,-28.4337
3.82,23.7173,14.5257,5.10311,0.00313732,-0.0217299,0.408399,-21.272,-1.33296,4.69471,25.1461,13.7766,8,0.0508425,-0.0335885,-14.9508
3.84,23.8111,14.4862,5.07864,0.00144387,-0.00378225,0.374911,-30.023,-1.22366,4.70373,25.274,13.6804,8,0.051731,-0.0229567,-23.8669
3.86,23.9038,14.4452,5.05566,0.00229491,-0.0190571,0.351938,-22.1442,-1.14868,4.70373,25.399,13.5806,8,0.0502777,-0.0173533,-27.2082
3.88,23.9955,14.4032,5.0341,0.00185419,-0.029314,0.330372,-15.3481,-1.07829,4.70373,25.5218,13.4779,8,0.049126,-0.0325484,-14.3818
3.9,24.0863,14.36,5.01504,0.00161636,-0.00930765,0.292048,-27.669,-0.953202,4.72299,25.6425,13.3729,8,0.0485858,-0.0215442,-22.236
3.92,24.1759,14.3155,4.99714,0.00199794,-0.0224014,0.274152,-19.4483,-0.894793,4.72299,25.7612,13.2657,8,0.0469264,-0.0338308,-11.7136
3.94,24.2646,14.2696,4.98214,0.000401905,-0.00425436,0.229822,-29.6504,-0.750105,4.75232,25.8781,13.1564,8,0.0480427,-0.0224015,-21.1439
3.96,24.3521,14.2223,4.96805,0.00121166,-0.0183859,0.215739,-20.9799,-0.704141,4.75232,25.9921,13.0442,8,0.0469072,-0.0164759,-24.8981
3.98,24.4388,14.1741,4.95483,0.000839511,-0.0280317,0.202519,-14.7061,-0.660993,4.75232,26.1039,12.9297,8,0.0457745,-0.0304699,-13.2869
4,24.5247,14.1248,4.94483,0.000609791,-0.00781337,0.153324,-26.8044,-0.500428,4.7915,26.2135,12.8131,8,0.0452877,-0.0201876,-20.5435
4.02,24.6096,14.0743,4.93543,0.00110997,-0.0204607,0.143929,-19.066,-0.469763,4.7915,26.3211,12.6948,8,0.0436941,-0.0315669,-10.87
4.04,24.6935,14.0224,4.9296,-0.000558262,-0.00239117,0.0892948,-28.8517,-0.291445,4.84031,26.4269,12.5747,8,0.044466,-0.0208671,-19.3711
4.06,24.7765,13.9692,4.92413,0.000390513,-0.0161392,0.083823,-20.6417,-0.273586,4.84031,26.5298,12.4522,8,0.0429618,-0.0150069,-22.6388
4.08,24.8587,13.9151,4.91899,0.000193597,-0.0256499,0.0786866,-14.6215,-0.256822,4.84031,26.6305,12.3278,8,0.0419281,-0.0278272,-12.2073
4.1,24.9401,13.86,4.91774,-0.000320775,-0.00584591,0.0192731,-25.9892,-0.0629048,4.89846,26.7291,12.2018,8,0.0408127,-0.018021,-18.4847
4.12,25.0207,13.8036,4.91655,0.000323648,-0.0181426,0.0180921,-18.655,-0.0590502,4.89846,26.8258,12.0744,8,0.039421,-0.0283362,-9.8745
4.14,25.1007,13.7464,4.91545,-5.55484e-05,-0.0266653,0.0169835,-13.1726,-0.0554318,4.89846,26.9206,11.9455,8,0.0392772,-0.0180374,-17.2217
4.16,25.1799,13.6882,4.91852,0.000763976,-0.00699975,-0.047149,-25.2599,0.153888,4.96567,27.0137,11.8154,8,0.0378663,-0.0276197,-9.18536
4.18,25.2584,13.6287,4.92141,0.00127613,-0.0189199,-0.0442599,-18.1119,0.144458,4.96567,27.1049,11.6839,8,0.0386428,-0.0178626,-16.8746
4.2,25.3359,13.5681,4.92878,0.00053034,-0.00190008,-0.112839,-27.5716,0.36829,5.04162,27.1936,11.5507,8,0.0371165,-0.012337,-19.7635
4.22,25.4127,13.506,4.93569,0.00144457,-0.0150686,-0.105925,-19.821,0.345723,5.04162,27.2801,11.4161,8,0.0363313,-0.0236775,-10.8338
4.24,25.4888,13.4431,4.94218,0.00125694,-0.0242351,-0.0994338,-14.0661,0.324538,5.04162,27.3646,11.2803,8,0.0348338,-0.0147869,-16.0383
4.26,25.5642,13.379,4.95344,0.0013363,-0.00586548,-0.172509,-24.7052,0.563045,5.12595,27.4474,11.1434,8,0.0337686,-0.0238545,-8.69969
4.28,25.6389,13.3138,4.96402,0.00188959,-0.0176085,-0.161938,-17.7291,0.528543,5.12595,27.5284,11.0054,8,0.0328427,-0.0143735,-14.7299
4.3,25.7127,13.2472,4.9796,0.000345583,-0.00125528,-0.238719,-26.0405,0.779144,5.21832,27.6079,10.8665,8,0.0318347,-0.022707,-8.00488
4.32,25.7858,13.1793,4.99423,0.00127609,-0.0138078,-0.224091,-18.7682,0.731401,5.21832,27.6856,10.7267,8,0.0314928,-0.0135455,-14.2615
4.34,25.8584,13.1105,5.00796,0.0011429,-0.0225778,-0.210359,-13.3188,0.686582,5.21832,27.7618,10.586,8,0.0305707,-0.0216465,-7.7844
4.36,25.9303,13.0405,5.02698,0.000362496,-0.00481015,-0.291348,-22.8519,0.95092,5.31832,27.8364,10.4444,8,0.0306655,-0.0130149,-14.0107
4.38,26.0016,12.9694,5.04483,0.000974868,-0.0158159,-0.273495,-16.438,0.89265,5.31832,27.9093,10.302,8,0.0297762,-0.0209848,-7.65987
4.4,26.0724,12.8973,5.06159,0.000646136,-0.0234759,-0.256736,-11.5654,0.837951,5.31832,27.9806,10.1588,8,0.0301408,-0.0128418,-13.7511
4.42,26.1427,12.8241,5.08389,0.000891532,-0.00589708,-0.341684,-21.6443,1.11521,5.42558,28.0503,10.0148,8,0.029232,-0.0206499,-7.50609
4.44,26.2124,12.7498,5.10483,0.00137917,-0.0163644,-0.320747,-15.5031,1.04687,5.42558,28.1185,9.87002,8,0.0297263,-0.0128886,-13.4229
4.46,26.2813,12.6741,5.13148,0.00012523,-0.00109294,-0.408183,-23.2181,1.33225,5.53966,28.1851,9.72453,8,0.0287699,-0.0204806,-7.30071
4.48,26.3496,12.5972,5.15649,0.00101281,-0.0125253,-0.383171,-16.701,1.25061,5.53966,28.2501,9.57833,8,0.0292886,-0.0129976,-13.0297
4.5,26.4174,12.5192,5.17997,0.000901507,-0.0205017,-0.359691,-11.7694,1.17398,5.53966,28.3135,9.43146,8,0.0282806,-0.0203331,-7.05649
4.52,26.4847,12.44,5.20939,0.000374722,-0.0042947,-0.45075,-20.4748,1.47118,5.66014,28.3755,9.28394,8,0.0287485,-0.0130489,-12.5926
4.54,26.5514,12.3596,5.23701,0.000960739,-0.0143989,-0.423129,-14.6362,1.38103,5.66014,28.4359,9.1358,8,0.0277023,-0.0201081,-6.79325
4.56,26.6178,12.2782,5.26294,0.00065244,-0.0213867,-0.397201,-10.1867,1.29641,5.66014,28.4949,8.98707,8,0.0280666,-0.0129672,-12.1333
4.58,26.6836,12.1957,5.29503,0.0010916,-0.00550996,-0.491556,-19.3597,1.60437,5.78658,28.5525,8.83778,8,0.0270063,-0.0197482,-6.52792
4.6,26.7489,12.1119,5.32515,0.00153382,-0.0151223,-0.461435,-13.7327,1.50606,5.78658,28.6086,8.68794,8,0.0272296,-0.0127137,-11.6688
4.62,26.8135,12.0268,5.36151,0.00056244,-0.00140789,-0.557026,-20.6958,1.81805,5.91854,28.6633,8.53758,8,0.0261844,-0.019227,-6.2723
4.64,26.8775,11.9403,5.39564,0.00135464,-0.0118836,-0.522893,-14.7317,1.70665,5.91854,28.7166,8.38673,8,0.0262395,-0.0122747,-11.2103
4.66,26.9411,11.8528,5.42768,0.00119386,-0.0191079,-0.490851,-10.216,1.60207,5.91854,28.7686,8.2354,8,0.0252402,-0.0185382,-6.03359
4.68,27.0042,11.7639,5.46616,0.000941852,-0.00459237,-0.589379,-18.138,1.92365,6.05554,28.8192,8.08363,8,0.0251068,-0.0116522,-10.7648
4.7,27.0667,11.6738,5.50227,0.00141914,-0.0138036,-0.553264,-12.7755,1.80578,6.05554,28.8685,7.93142,8,0.0241835,-0.0176877,-5.81551
4.72,27.1286,11.5823,5.54485,-0.000157194,-0.000941797,-0.652267,-18.834,2.12891,6.19712,28.9166,7.7788,8,0.0238455,-0.0108565,-10.3364
4.74,27.1899,11.4894,5.58482,0.000652466,-0.0107081,-0.612297,-13.3291,1.99845,6.19712,28.9633,7.62579,8,0.0230266,-0.0166874,-5.61956
4.76,27.2508,11.3954,5.62234,0.000545382,-0.0174026,-0.574778,-9.16182,1.87599,6.19712,29.0089,7.4724,8,0.0224711,-0.00990248,-9.92691
4.78,27.3113,11.3001,5.66649,-0.000223933,-0.00369941,-0.676314,-16.2955,2.20739,6.3428,29.0532,7.31866,8,0.0217822,-0.0155519,-5.44582
4.8,27.3713,11.2034,5.70793,0.000312176,-0.0122001,-0.634871,-11.4082,2.07213,6.3428,29.0962,7.16457,8,0.0209984,-0.00880612,-9.5371
4.82,27.4309,11.1056,5.74683,3.64183e-05,-0.0179408,-0.595968,-7.70614,1.94516,6.3428,29.1382,7.01016,8,0.0204629,-0.0142967,-5.29356
4.84,27.4902,11.0066,5.7925,0.000351374,-0.00464801,-0.699604,-15.3946,2.28341,6.4921,29.1789,6.85543,8,0.0194413,-0.00758338,-9.16687
4.86,27.5489,10.9062,5.83537,0.000763154,-0.0127502,-0.656734,-10.6547,2.14349,6.4921,29.2185,6.70041,8,0.01908,-0.0129364,-5.16169
4.88,27.607,10.8044,5.88495,-4.42491e-05,-0.00136173,-0.759584,-16.4726,2.47918,6.64454,29.2569,6.5451,8,0.0178125,-0.00624921,-8.81575
4.9,27.6645,10.7012,5.9315,0.000669868,-0.0102172,-0.713039,-11.4389,2.32726,6.64454,29.2943,6.38952,8,0.0176436,-0.0114847,-5.0489
4.92,27.7216,10.5967,5.97519,0.000508961,-0.0161515,-0.669346,-7.66413,2.18465,6.64454,29.3305,6.23367,8,0.0161228,-0.00481717,-8.48305
4.94,27.7783,10.491,6.02571,0.000575259,-0.00420335,-0.773897,-14.4702,2.52589,6.79961,29.3657,6.07758,8,0.0161627,-0.00995364,-4.95389
4.96,27.8344,10.3838,6.07313,0.000978917,-0.0120065,-0.726475,-9.8782,2.37111,6.79961,29.4002,5.92136,8,0.0155745,-0.0126673,-2.62189
4.98,27.8899,10.2751,6.12728,-4.93659e-06,-0.00154941,-0.829529,-15.0945,2.70746,6.95681,29.4339,5.76494,8,0.0157957,-0.00555179,-7.73058
5,27.9447,10.165,6.17811,0.000654731,-0.00986076,-0.778698,-10.3351,2.54156,6.95681,29.4666,5.60832,8,0.0157318,-0.0101871,-4.4726
5.02,27.9993,10.0535,6.22583,0.000464666,-0.0153357,-0.730981,-6.79615,2.38582,6.95681,29.4982,5.45148,8,0.015683,-0.00426466,-8.5566
5.04,28.0533,9.94077,6.28035,0.000433588,-0.0042331,-0.835289,-13.1264,2.72627,7.11564,29.5288,5.29442,8,0.0157557,-0.00946102,-5.01137
5.06,28.1068,9.82655,6.33154,0.000793056,-0.0114807,-0.784105,-8.81969,2.55921,7.11564,29.5582,5.13715,8,0.0152183,-0.00380216,-8.52484
5.08,28.1597,9.71084,6.38939,-0.000151396,-0.00177232,-0.886211,-13.703,2.89247,7.2756,29.5865,4.97968,8,0.0153421,-0.00900402,-5.01664
5.1,28.2119,9.59361,6.44369,0.000455268,-0.00950304,-0.831906,-9.23823,2.71522,7.2756,29.6138,4.82202,8,0.0142903,-0.00325453,-8.17989
5.12,28.2637,9.47508,6.49467,0.000243614,-0.0144988,-0.78093,-5.95174,2.54884,7.2756,29.6399,4.66417,8,0.0144945,-0.00828816,-4.85519
5.14,28.3151,9.35516,6.55236,0.000354981,-0.00423459,-0.883803,-11.9848,2.88461,7.43616,29.6655,4.50623,8,0.0140772,-0.0110239,-2.64322
5.16,28.3659,9.23378,6.60652,0.000673296,-0.0110065,-0.829646,-7.9106,2.70785,7.43616,29.6902,4.34815,8,0.0143742,-0.00461516,-7.31557
5.18,28.4161,9.11089,6.66652,-1.40073e-05,-0.00210064,-0.927485,-12.5853,3,7.594,29.714,4.18993,8,0.0143905,-0.00903971,-4.27002
5.2,28.4656,8.98647,6.72335,0.00052166,-0.00935939,-0.870652,-8.32719,2.84168,7.594,29.7368,4.03156,8,0.0142817,-0.0035655,-7.98532
5.22,28.5147,8.86073,6.7767,0.000262596,-0.0139397,-0.8173,-5.23404,2.66755,7.594,29.7585,3.87304,8,0.0144123,-0.00844701,-4.70914
5.24,28.5633,8.73358,6.83573,0.000706588,-0.00454585,-0.904256,-11.0865,2.95136,7.73999,29.7792,3.71439,8,0.0137356,-0.00308563,-7.89503
5.26,28.6113,8.60498,6.89114,0.000940092,-0.0109276,-0.848846,-7.15461,2.77051,7.73999,29.7989,3.5556,8,0.0139293,-0.00794327,-4.68621
5.28,28.6586,8.47489,6.95047,0.000669145,-0.0028589,-0.908816,-11.7126,2.96625,7.85928,29.818,3.39674,8,0.0135233,-0.0105825,-2.55008
5.3,28.7051,8.34331,7.00616,0.0010699,-0.00971999,-0.853126,-7.5608,2.78448,7.85928,29.8362,3.23779,8,0.014027,-0.00457542,-7.10338
5.32,28.7509,8.21026,7.06337,-1.43226e-05,-0.00201734,-0.876559,-11.3397,2.86097,7.93993,29.8536,3.07873,8,0.0140144,-0.00885857,-4.13405
5.34,28.7959,8.07578,7.11709,0.000483646,-0.00875845,-0.822846,-7.31408,2.68565,7.93993,29.8699,2.91957,8,0.0140386,-0.00368754,-7.73936
5.36,28.8404,7.94006,7.16751,0.000209733,-0.0128758,-0.772424,-4.44998,2.52108,7.93993,29.8853,2.76031,8,0.0141216,-0.00839857,-4.54538
5.38,28.8844,7.80309,7.21741,0.000341997,-0.004346,-0.764493,-9.70275,2.4952,7.98191,29.8996,2.60095,8,0.0135264,-0.00326352,-7.63362
5.4,28.9276,7.66488,7.26426,0.000550654,-0.010079,-0.717647,-6.10109,2.3423,7.98191,29.9129,2.44151,8,0.0136693,-0.00793978,-4.51197
5.42,28.9701,7.52546,7.30916,0.000140662,-0.00269881,-0.6878,-10.2658,2.24488,7.99696,29.9257,2.28201,8,0.0132363,-0.010461,-2.43622
5.44,29.0116,7.38487,7.3513,0.000527595,-0.00886634,-0.645653,-6.48027,2.10732,7.99696,29.9377,2.12246,8,0.013737,-0.00463638,-6.8557
5.46,29.0523,7.24317,7.39105,-0.000538342,-0.00179009,-0.608946,-9.99789,1.98751,8,29.9488,1.96285,8,0.0136954,-0.00875672,-3.97742
5.48,29.0921,7.10042,7.42837,-3.88495e-05,-0.00787817,-0.571632,-6.32942,1.86573,8,29.9589,1.80317,8,0.0136971,-0.00369831,-7.48119
5.5,29.1313,6.95677,7.4634,-0.000260563,-0.0115088,-0.536604,-3.76617,1.7514,8,29.968,1.64343,8,0.0137636,-0.00824644,-4.38883
5.52,29.1699,6.81223,7.49628,-3.99484e-05,-0.00374984,-0.503722,-8.73914,1.64408,8,29.9762,1.48364,8,0.0131367,-0.00318692,-7.3942
5.54,29.2076,6.66681,7.52714,0.000203069,-0.00901757,-0.472856,-5.40815,1.54333,8,29.9834,1.3238,8,0.0132801,-0.00771962,-4.374
5.56,29.2445,6.52055,7.55612,-6.01753e-05,-0.00233841,-0.44388,-9.35044,1.44876,8,29.9901,1.16394,8,0.0128651,-0.0101662,-2.36416
5.58,29.2803,6.37346,7.58332,0.000335982,-0.00805077,-0.416681,-5.81697,1.35999,8,29.996,1.00405,8,0.0132988,-0.00442001,-6.67166
5.6,29.3152,6.2256,7.60885,-0.000548042,-0.00161592,-0.391148,-9.15811,1.27665,8,30.001,0.84413,8,0.013281,-0.00844106,-3.88187
5.62,29.3492,6.07701,7.63282,-6.16796e-05,-0.00727065,-0.367179,-5.72031,1.19842,8,30.0051,0.684183,8,0.0132138,-0.00341347,-7.30489
5.64,29.3825,5.92781,7.65532,-0.000259401,-0.0105845,-0.34468,-3.34946,1.12499,8,30.0082,0.524214,8,0.0133186,-0.00787399,-4.30461
5.66,29.4151,5.778,7.67644,8.80223e-05,-0.00350202,-0.323559,-8.09579,1.05605,8,30.0103,0.364229,8,0.0126257,-0.00282217,-7.24778
5.68,29.4468,5.62758,7.69627,0.000319279,-0.00842895,-0.303732,-4.94574,0.991338,8,30.0115,0.204233,8,0.0128224,-0.00729243,-4.31398
5.7,29.4776,5.47657,7.71488,0.000176595,-0.00232486,-0.28512,-8.70034,0.930591,8,30.0122,0.0442346,8,0.0124663,-0.00973093,-2.35638
5.72,29.5073,5.32499,7.73235,0.000534387,-0.00767764,-0.267649,-5.34506,0.873567,8,30.0121,-0.115765,8,0.0128227,-0.00400283,-6.58636
5.74,29.5361,5.17288,7.74875,-0.000235184,-0.00173875,-0.251248,-8.5327,0.820037,8,30.0111,-0.275762,8,0.0128677,-0.00800259,-3.86138
5.76,29.5639,5.02025,7.76415,0.000197619,-0.00703511,-0.235852,-5.26678,0.769788,8,30.0093,-0.435751,8,0.0127283,-0.00295638,-7.23611
5.78,29.5911,4.86722,7.7786,-1.76237e-05,-0.0100884,-0.2214,-3.0361,0.722617,8,30.0064,-0.595725,8,0.0129053,-0.0074102,-4.29816
5.8,29.6175,4.71377,7.79217,0.000370562,-0.00349786,-0.207833,-7.5828,0.678338,8,30.0026,-0.75568,8,0.0121477,-0.002321,-7.21221
5.82,29.643,4.5599,7.8049,0.000563227,-0.00812701,-0.195098,-4.5816,0.636771,8,29.9979,-0.915609,8,0.012426,-0.00680903,-4.33105
5.84,29.6675,4.40562,7.81686,0.000449177,-0.0024214,-0.183143,-8.17406,0.597751,8,29.9925,-1.07552,8,0.0121465,-0.00929435,-2.40156
5.86,29.6911,4.25096,7.82808,0.000760061,-0.00746345,-0.17192,-4.9731,0.561123,8,29.9865,-1.23541,8,0.0124487,-0.00353457,-6.60735
5.88,29.7136,4.09592,7.83861,1.27653e-05,-0.00185933,-0.161385,-8.0272,0.526739,8,29.9796,-1.39526,8,0.0125717,-0.00758436,-3.90953
5.9,29.7352,3.94054,7.8485,0.000399509,-0.00685422,-0.151496,-4.91362,0.494462,8,29.9717,-1.55506,8,0.0123887,-0.00248227,-7.28522
5.92,29.7562,3.78489,7.85779,0.000171012,-0.00969968,-0.142213,-2.8004,0.464163,8,29.9629,-1.71482,8,0.0126475,-0.00700484,-4.36427
5.94,29.7764,3.62895,7.8665,0.000520792,-0.00344616,-0.133498,-7.16933,0.43572,8,29.9531,-1.87452,8,0.0118575,-0.0018449,-7.29869
5.96,29.7957,3.47273,7.87468,0.000691697,-0.00783271,-0.125318,-4.30284,0.40902,8,29.9423,-2.03415,8,0.0122205,-0.00642549,-4.42003
5.98,29.8141,3.31623,7.88236,0.000532106,-0.00238699,-0.117639,-7.75352,0.383957,8,29.931,-2.19375,8,0.0120111,-0.00899804,-2.48576
6,29.8315,3.15947,7.88957,0.000824395,-0.00718328,-0.11043,-4.6939,0.360429,8,29.9189,-2.35329,8,0.0123158,-0.00316368,-6.74246
6.02,29.8479,3.00247,7.89634,3.00419e-05,-0.00179178,-0.103663,-7.63089,0.338343,8,29.9059,-2.51276,8,0.0125092,-0.0073285,-4.0202
6.04,29.8633,2.84524,7.90269,0.000407124,-0.00655768,-0.0973113,-4.65633,0.31761,8,29.8919,-2.67216,8,0.0123457,-0.0021447,-7.46567
6.06,29.8782,2.68783,7.90865,0.000193968,-0.00926152,-0.0913483,-2.64357,0.298148,8,29.877,-2.83146,8,0.012672,-0.00680808,-4.4996
6.08,29.8923,2.53023,7.91425,0.000451516,-0.00323037,-0.0857507,-6.85604,0.279878,8,29.8611,-2.99066,8,0.0119171,-0.00155673,-7.52313
6.1,29.9056,2.37244,7.9195,0.000634752,-0.00744378,-0.0804962,-4.10951,0.262728,8,29.8441,-3.14976,8,0.0123422,-0.00630204,-4.57831
6.12,29.9179,2.21448,7.92444,0.000380449,-0.00215606,-0.0755636,-7.43862,0.246629,8,29.8266,-3.3088,8,0.0121727,-0.00898914,-2.59629
6.14,29.9292,2.05635,7.92907,0.00069242,-0.00678165,-0.0709333,-4.50435,0.231516,8,29.8083,-3.46775,8,0.0125763,-0.00304565,-7.00481
6.16,29.9396,1.89807,7.93341,-0.000194404,-0.00151166,-0.0665867,-7.34243,0.21733,8,29.7891,-3.62659,8,0.0128083,-0.00738679,-4.18981
6.18,29.949,1.73964,7.93749,0.000213345,-0.00612686,-0.0625064,-4.48937,0.204012,8,29.7688,-3.7853,8,0.0127694,-0.0021099,-7.79748
6.2,29.9579,1.5811,7.94132,4.61864e-05,-0.00875542,-0.0586762,-2.55916,0.191511,8,29.7476,-3.94389,8,0.0131228,-0.00698564,-4.7036
6.22,29.966,1.42244,7.94492,0.000181744,-0.00285805,-0.0550807,-6.64295,0.179776,8,29.7253,-4.10233,8,0.0125144,-0.00163868,-7.9087
6.24,29.9732,1.26368,7.94829,0.000409853,-0.00697021,-0.0517055,-3.99613,0.16876,8,29.7019,-4.26061,8,0.0129508,-0.00662104,-4.80598
6.26,29.9795,1.10481,7.95146,3.48485e-05,-0.00176273,-0.0485372,-7.22976,0.158418,8,29.678,-4.41881,8,0.0127634,-0.00943693,-2.72054
6.28,29.9849,0.945837,7.95444,0.000399323,-0.0062933,-0.0455629,-4.39771,0.148711,8,29.6532,-4.57688,8,0.0134122,-0.00336106,-7.41404
6.3,29.9897,0.786793,7.95723,0.000199846,-0.00885294,-0.042771,-2.48701,0.139598,8,29.6274,-4.73479,8,0.0136233,-0.00793814,-4.41665
6.32,29.9937,0.627674,7.95985,0.000826134,-0.00325086,-0.0401501,-6.79263,0.131044,8,29.6006,-4.89253,8,0.0138678,-0.00257612,-8.30888
6.34,29.9969,0.468484,7.96231,0.000979496,-0.0074199,-0.0376898,-4.04389,0.123014,8,29.5727,-5.05008,8,0.0141772,-0.00773766,-4.97796
6.36,29.9991,0.30923,7.96462,0.0010395,-0.00253245,-0.0353803,-7.43771,0.115476,8,29.5437,-5.20743,8,0.0138831,-0.00231316,-8.4875
6.38,30.0003,0.149921,7.96679,0.00127159,-0.00712722,-0.0332123,-4.45267,0.1084,8,29.5136,-5.36457,8,0.0142454,-0.00760719,-5.10507
6.4,30.0006,-0.00943435,7.96882,0.000648542,-0.00218344,-0.0311771,-7.36286,0.101758,8,29.4824,-5.52149,8,0.0134358,-0.00185101,-8.4328
6.42,29.9999,-0.168828,7.97073,0.000937271,-0.00676112,-0.0292667,-4.43391,0.0955223,8,29.4501,-5.6782,8,0.013894,-0.0071584,-5.11788
6.44,29.9986,-0.328256,7.97253,0.000658263,-0.00930625,-0.0274733,-2.46803,0.0896689,8,29.4171,-5.83476,8,0.0136881,-0.0101535,-2.89345
6.46,29.9966,-0.48771,7.97421,0.00101911,-0.00363558,-0.0257898,-6.66314,0.0841743,8,29.3833,-5.99114,8,0.0143856,-0.00359719,-7.95632
6.48,29.9937,-0.647183,7.97579,0.00111804,-0.00770324,-0.0242095,-3.93899,0.0790163,8,29.3484,-6.14729,8,0.014621,-0.00851163,-4.74075
6.5,29.9898,-0.806667,7.97727,0.00095686,-0.00268321,-0.022726,-7.29921,0.0741744,8,29.3124,-6.30319,8,0.0150364,-0.00277166,-9.03221
6.52,29.985,-0.966154,7.97867,0.00117508,-0.00719056,-0.0213334,-4.36159,0.0696292,8,29.2752,-6.45881,8,0.0153753,-0.00838091,-5.40728
6.54,29.9793,-1.12564,7.97997,0.00037737,-0.00211273,-0.0200262,-7.2757,0.0653625,8,29.2369,-6.61414,8,0.0153541,-0.00263941,-9.35684
6.56,29.9725,-1.28511,7.9812,0.000688092,-0.00665069,-0.018799,-4.38966,0.0613573,8,29.1973,-6.76917,8,0.0157265,-0.00845906,-5.60884
6.58,29.9652,-1.44457,7.98235,0.000434592,-0.00918219,-0.0176471,-2.45171,0.0575975,8,29.1565,-6.92388,8,0.0152836,-0.00242122,-9.42785
6.6,29.9572,-1.60403,7.98343,0.000681751,-0.00342056,-0.0165657,-6.67106,0.0540681,8,29.1145,-7.07827,8,0.0157164,-0.00831243,-5.67736
6.62,29.9483,-1.76346,7.98445,0.000824416,-0.00751538,-0.0155506,-3.96079,0.050755,8,29.0713,-7.23232,8,0.0149209,-0.00191464,-9.46396
6.64,29.9384,-1.92285,7.9854,0.000578737,-0.00241022,-0.0145977,-7.36452,0.0476448,8,29.0268,-7.38603,8,0.0154622,-0.00787972,-5.74807
6.66,29.9276,-2.0822,7.9863,0.000851263,-0.00698428,-0.0137032,-4.42155,0.0447253,8,28.9817,-7.53952,8,0.0152562,-0.0112547,-3.25962
6.68,29.9157,-2.2415,7.98714,-8.59027e-06,-0.00182354,-0.0128635,-7.39605,0.0419847,8,28.9355,-7.69272,8,0.0163884,-0.00405947,-9.114
6.7,29.9029,-2.40073,7.98792,0.000360691,-0.00646319,-0.0120753,-4.48375,0.039412,8,28.8882,-7.84557,8,0.0166496,-0.00968031,-5.41839
6.72,29.8896,-2.55994,7.98866,0.00015091,-0.00907288,-0.0113353,-2.52528,0.0369969,8,28.8397,-7.99802,8,0.0176881,-0.00351899,-10.5108
