time,x,y,cte,heading_error_deg,steering_deg
2.020000,5.575024,0.635096,-0.000923,0.025876,-0.643382
2.030000,5.602645,0.638039,-0.000912,0.019257,-0.617363
2.040000,5.630267,0.640979,-0.000904,0.012905,-0.592820
2.050000,5.657889,0.643915,-0.000899,0.006806,-0.569660
2.060000,5.685511,0.646849,-0.000897,0.000945,-0.547794
2.070000,5.713134,0.649780,-0.000898,-0.004691,-0.527144
2.080000,5.740757,0.652708,-0.000962,0.036239,-0.701865
2.090000,5.768380,0.655634,-0.000946,0.029017,-0.672879
2.100000,5.796004,0.658556,-0.000934,0.022094,-0.645551
2.110000,5.823628,0.661474,-0.000924,0.015453,-0.619776
2.120000,5.851253,0.664390,-0.000919,0.009076,-0.595455
2.130000,5.878877,0.667302,-0.000916,0.002950,-0.572496
2.140000,5.906502,0.670212,-0.000916,-0.002940,-0.550815
2.150000,5.934127,0.673119,-0.000986,0.039234,-0.730867
2.160000,5.961753,0.676022,-0.000969,0.031714,-0.700557
2.170000,5.989379,0.678922,-0.000956,0.024507,-0.671984
2.180000,6.017005,0.681819,-0.000945,0.017593,-0.645037
2.190000,6.044632,0.684712,-0.000938,0.010956,-0.619613
2.200000,6.072259,0.687602,-0.000935,0.004581,-0.595615
2.210000,6.099886,0.690490,-0.000934,-0.001547,-0.572956
2.220000,6.127514,0.693374,-0.001012,0.041877,-0.758173
2.230000,6.155142,0.696255,-0.000994,0.034076,-0.726599
2.240000,6.182770,0.699132,-0.000979,0.026600,-0.696839
2.250000,6.210399,0.702006,-0.000968,0.019431,-0.668775
2.260000,6.238028,0.704877,-0.000960,0.012550,-0.642300
2.270000,6.265657,0.707744,-0.000956,0.005942,-0.617314
2.280000,6.293287,0.710608,-0.000955,-0.000409,-0.593722
2.290000,6.320917,0.713469,-0.001041,0.044266,-0.571439
2.300000,6.348548,0.716327,-0.001021,0.038387,-0.760086
2.310000,6.376178,0.719182,-0.001004,0.030566,-0.728823
