time,x,y,theta_deg,v
18.660000,-3.027090,-6.297580,38.433798,5.000000
18.670000,-2.988021,-6.266377,38.791897,5.000000
18.680000,-2.949148,-6.234931,39.149996,5.000000
18.690000,-2.910472,-6.203243,39.508094,5.000000
18.700000,-2.871995,-6.171313,39.866193,5.000000
18.710000,-2.833718,-6.139143,40.224292,5.000000
18.720000,-2.795643,-6.106735,40.582390,5.000000
18.730000,-2.757772,-6.074090,40.940489,5.000000
18.740000,-2.720105,-6.041208,41.298587,5.000000
18.750000,-2.682644,-6.008092,41.656686,5.000000
18.760000,-2.645391,-5.974742,42.014785,5.000000
18.770000,-2.608347,-5.941160,42.372883,5.000000
18.780000,-2.571514,-5.907347,42.730982,5.000000
18.790000,-2.534893,-5.873305,43.089081,5.000000
18.800000,-2.498486,-5.839034,43.447179,5.000000
18.810000,-2.462293,-5.804537,43.805278,5.000000
18.820000,-2.426316,-5.769814,44.163376,5.000000
18.830000,-2.390558,-5.734866,44.521475,5.000000
18.840000,-2.355018,-5.699696,44.879574,5.000000
18.850000,-2.319699,-5.664305,45.237672,5.000000
18.860000,-2.284602,-5.628693,45.595771,5.000000
18.870000,-2.249728,-5.592863,45.953869,5.000000
18.880000,-2.215078,-5.556816,46.311968,5.000000
18.890000,-2.180655,-5.520553,46.670067,5.000000
18.900000,-2.146459,-5.484075,47.028165,5.000000
18.910000,-2.112492,-5.447384,47.386264,5.000000
18.920000,-2.078754,-5.410482,47.744363,5.000000
18.930000,-2.045248,-5.373370,48.102461,5.000000
18.940000,-2.011975,-5.336048,48.460560,5.000000
18.950000,-1.978935,-5.298520,48.818658,5.000000
18.960000,-1.946131,-5.260786,49.176757,5.000000
18.970000,-1.913563,-5.222848,49.534856,5.000000
18.980000,-1.881233,-5.184706,49.892954,5.000000
18.990000,-1.849141,-5.146364,50.251053,5.000000
19.000000,-1.817290,-5.107822,50.609152,5.000000
19.010000,-1.785681,-5.069081,50.967250,5.000000
19.020000,-1.754314,-5.030143,51.325349,5.000000
19.030000,-1.723192,-4.991011,51.683447,5.000000
19.040000,-1.692314,-4.951684,52.041546,5.000000
19.050000,-1.661683,-4.912166,52.399645,5.000000
19.060000,-1.631300,-4.872456,52.757743,5.000000
19.070000,-1.601165,-4.832558,53.115842,5.000000
19.080000,-1.571280,-4.792472,53.473941,5.000000
19.090000,-1.541646,-4.752200,53.832039,5.000000
19.100000,-1.512265,-4.711743,54.190138,5.000000
19.110000,-1.483137,-4.671104,54.548236,5.000000
19.120000,-1.454264,-4.630283,54.906335,5.000000
19.130000,-1.425646,-4.589283,55.264434,5.000000
19.140000,-1.397285,-4.548105,55.622532,5.000000
19.150000,-1.369182,-4.506750,55.980631,5.000000
19.160000,-1.341338,-4.465220,56.338730,5.000000
19.170000,-1.313754,-4.423518,56.696828,5.000000
19.180000,-1.286432,-4.381643,57.054927,5.000000
19.190000,-1.259371,-4.339599,57.413025,5.000000
19.200000,-1.232574,-4.297386,57.771124,5.000000
19.210000,-1.206041,-4.255007,58.129223,5.000000
19.220000,-1.179774,-4.212463,58.487321,5.000000
19.230000,-1.153773,-4.169755,58.845420,5.000000
19.240000,-1.128039,-4.126886,59.203519,5.000000
19.250000,-1.102574,-4.083857,59.561617,5.000000
19.260000,-1.077379,-4.040669,59.919716,5.000000
19.270000,-1.052453,-3.997325,60.277814,5.000000
19.280000,-1.027799,-3.953826,60.635913,5.000000
19.290000,-1.003418,-3.910173,60.994012,5.000000
19.300000,-0.979310,-3.866369,61.352110,5.000000
19.310000,-0.955476,-3.822415,61.710209,5.000000
19.320000,-0.931917,-3.778314,62.068307,5.000000
19.330000,-0.908634,-3.734065,62.426406,5.000000
19.340000,-0.885628,-3.689672,62.784505,5.000000
19.350000,-0.862900,-3.645137,63.142603,5.000000
19.360000,-0.840451,-3.600460,63.500702,5.000000
19.370000,-0.818282,-3.555643,63.858801,5.000000
19.380000,-0.796393,-3.510689,64.216899,5.000000
19.390000,-0.774786,-3.465599,64.574998,5.000000
19.400000,-0.753461,-3.420375,64.933096,5.000000
19.410000,-0.732418,-3.375018,65.291195,5.000000
19.420000,-0.711660,-3.329531,65.649294,5.000000
19.430000,-0.691187,-3.283915,66.007392,5.000000
19.440000,-0.670999,-3.238172,66.365491,5.000000
19.450000,-0.651097,-3.192304,66.723590,5.000000
19.460000,-0.631482,-3.146312,67.081688,5.000000
19.470000,-0.612155,-3.100198,67.439787,5.000000
19.480000,-0.593117,-3.053965,67.797885,5.000000
19.490000,-0.574368,-3.007613,68.155984,5.000000
19.500000,-0.555909,-2.961145,68.514083,5.000000
19.510000,-0.537741,-2.914563,68.872181,5.000000
19.520000,-0.519864,-2.867868,69.230280,5.000000
19.530000,-0.502280,-2.821062,69.588379,5.000000
19.540000,-0.484988,-2.774147,69.946477,5.000000
19.550000,-0.467990,-2.727125,70.304576,5.000000
19.560000,-0.451287,-2.679998,70.662674,5.000000
19.570000,-0.434878,-2.632768,71.020773,5.000000
19.580000,-0.418764,-2.585435,71.378872,5.000000
19.590000,-0.402947,-2.538003,71.736970,5.000000
19.600000,-0.387426,-2.490473,72.095069,5.000000
19.610000,-0.372203,-2.442847,72.453168,5.000000
19.620000,-0.357278,-2.395127,72.811266,5.000000
19.630000,-0.342651,-2.347314,73.169365,5.000000
19.640000,-0.328324,-2.299411,73.527463,5.000000
19.650000,-0.314296,-2.251419,73.885562,5.000000
19.660000,-0.300568,-2.203340,74.243661,5.000000
19.670000,-0.287142,-2.155177,74.601759,5.000000
19.680000,-0.274016,-2.106931,74.959858,5.000000
19.690000,-0.261192,-2.058603,75.317956,5.000000
19.700000,-0.248671,-2.010197,75.676055,5.000000
19.710000,-0.236452,-1.961713,76.034154,5.000000
19.720000,-0.224536,-1.913153,76.392252,5.000000
19.730000,-0.212925,-1.864520,76.750351,5.000000
19.740000,-0.201617,-1.815816,77.108450,5.000000
19.750000,-0.190614,-1.767042,77.466548,5.000000
19.760000,-0.179916,-1.718199,77.824647,5.000000
19.770000,-0.169524,-1.669292,78.182745,5.000000
19.780000,-0.159437,-1.620320,78.540844,5.000000
19.790000,-0.149657,-1.571285,78.898943,5.000000
19.800000,-0.140184,-1.522191,79.257041,5.000000
19.810000,-0.131017,-1.473039,79.615140,5.000000
19.820000,-0.122158,-1.423830,79.973239,5.000000
19.830000,-0.113606,-1.374567,80.331337,5.000000
19.840000,-0.105363,-1.325251,80.689436,5.000000
19.850000,-0.097428,-1.275885,81.047534,5.000000
19.860000,-0.089801,-1.226470,81.405633,5.000000
19.870000,-0.082484,-1.177008,81.763732,5.000000
19.880000,-0.075476,-1.127502,82.121830,5.000000
19.890000,-0.068777,-1.077953,82.479929,5.000000
19.900000,-0.062389,-1.028363,82.838028,5.000000
19.910000,-0.056310,-0.978734,83.196126,5.000000
19.920000,-0.050542,-0.929068,83.554225,5.000000
19.930000,-0.045084,-0.879367,83.912323,5.000000
19.940000,-0.039937,-0.829632,84.270422,5.000000
19.950000,-0.035101,-0.779867,84.628521,5.000000
19.960000,-0.030576,-0.730072,84.986619,5.000000
19.970000,-0.026362,-0.680250,85.344718,5.000000
19.980000,-0.022459,-0.630403,85.702817,5.000000
19.990000,-0.018869,-0.580532,86.060915,5.000000
20.000000,-0.015590,-0.530639,86.419014,5.000000
20.010000,-0.012623,-0.480728,86.777112,5.000000
20.020000,-0.009968,-0.430798,87.135211,5.000000
20.030000,-0.007625,-0.380853,87.493310,5.000000
20.040000,-0.005594,-0.330895,87.851408,5.000000
20.050000,-0.003876,-0.280924,88.209507,5.000000
20.060000,-0.002470,-0.230944,88.567606,5.000000
20.070000,-0.001376,-0.180956,88.925704,5.000000
20.080000,-0.000595,-0.130962,89.283803,5.000000
20.090000,-0.000126,-0.080965,89.641901,5.000000
