time,x,y,cte,heading_error_deg,steering_deg
2.390000,47.626220,-0.786331,0.059146,-0.042794,0.754384
2.400000,47.825294,-0.805550,0.059202,-0.048282,0.772679
2.410000,48.024387,-0.824573,0.059133,0.008957,0.790785
2.420000,48.223500,-0.843394,0.059159,0.004813,0.808697
2.430000,48.422631,-0.862010,0.059172,0.000657,0.826412
2.440000,48.621783,-0.880415,0.059172,-0.003510,0.843925
2.450000,48.820954,-0.898605,0.059160,-0.007686,0.861232
2.460000,49.020145,-0.916575,0.059134,-0.011872,0.878330
2.470000,49.219356,-0.934322,0.059095,-0.016066,0.895213
2.480000,49.418587,-0.951839,0.059044,-0.020269,0.911877
2.490000,49.617839,-0.969125,0.058979,-0.024479,0.928320
2.500000,49.817111,-0.986173,0.058901,-0.028695,0.944536
2.510000,50.016404,-1.002980,0.058811,-0.032917,0.960522
2.520000,50.215717,-1.019541,0.058707,-0.037144,0.976274
2.530000,50.415050,-1.035853,0.058590,-0.041374,0.991788
2.540000,50.614405,-1.051911,0.058461,-0.045608,1.007061
2.550000,50.813780,-1.067712,0.058318,-0.049845,1.022088
2.560000,51.013175,-1.083251,0.058162,-0.054082,1.036866
2.570000,51.212591,-1.098524,0.057993,-0.058319,1.051392
2.580000,51.412027,-1.113528,0.057811,-0.062556,1.065661
2.590000,51.611484,-1.128260,0.057617,-0.066791,1.079670
2.600000,51.810961,-1.142714,0.057409,-0.071023,1.093416
2.610000,52.010458,-1.156889,0.057188,-0.075252,1.106895
2.620000,52.209975,-1.170780,0.056954,-0.079475,1.120104
2.630000,52.409512,-1.184383,0.056707,-0.083691,1.133040
2.640000,52.609068,-1.197696,0.056448,-0.087900,1.145699
2.650000,52.808644,-1.210714,0.056175,-0.092101,1.158077
2.660000,53.008239,-1.223436,0.055889,-0.096291,1.170173
2.670000,53.207853,-1.235857,0.055590,-0.100471,1.181982
2.680000,53.407485,-1.247974,0.055279,-0.104638,1.193502
2.690000,53.607136,-1.259785,0.054954,-0.108791,1.204729
2.700000,53.806805,-1.271286,0.054617,-0.112929,1.215661
2.710000,54.006492,-1.282475,0.054267,-0.117050,1.226295
2.720000,54.206196,-1.293349,0.053904,-0.121154,1.236628
2.730000,54.405918,-1.303904,0.053528,-0.125239,1.246657
2.740000,54.605656,-1.314139,0.053140,-0.129303,1.256379
2.750000,54.805410,-1.324051,0.052739,-0.133345,1.265792
2.760000,55.005180,-1.333637,0.052325,-0.137364,1.274894
2.770000,55.204965,-1.342894,0.051899,-0.141358,1.283681
2.780000,55.404766,-1.351822,0.051460,-0.145325,1.292152
2.790000,55.604581,-1.360416,0.051009,-0.149265,1.300304
2.800000,55.804411,-1.368676,0.050546,-0.153176,1.308134
2.810000,56.004254,-1.376598,0.050070,-0.157057,1.315641
2.820000,56.204110,-1.384182,0.049582,-0.160905,1.322823
2.830000,56.403979,-1.391424,0.049082,-0.164721,1.329676
2.840000,56.603860,-1.398324,0.048571,-0.168501,1.336200
2.850000,56.803752,-1.404879,0.048047,-0.172245,1.342392
2.860000,57.003656,-1.411088,0.047511,-0.175951,1.348251
2.870000,57.203570,-1.416950,0.046964,-0.179618,1.353775
2.880000,57.403494,-1.422462,0.046405,-0.183245,1.358962
2.890000,57.603427,-1.427623,0.045834,-0.186830,1.363810
2.900000,57.803369,-1.432433,0.045252,-0.190371,1.368318
2.910000,58.003320,-1.436889,0.044659,-0.193868,1.372485
2.920000,58.203277,-1.440991,0.044055,-0.197319,1.376309
2.930000,58.403242,-1.444738,0.043440,-0.200723,1.379789
2.940000,58.603214,-1.448128,0.042814,-0.204078,1.382924
2.950000,58.803191,-1.451161,0.042177,-0.207383,1.385713
2.960000,59.003173,-1.453836,0.041530,-0.210636,1.388155
2.970000,59.203159,-1.456153,0.040873,-0.213838,1.390249
2.980000,59.403150,-1.458110,0.040205,-0.216985,1.391994
2.990000,59.603143,-1.459707,0.039527,-0.220078,1.393389
3.000000,59.803139,-1.460944,0.038840,-0.223115,1.394434
3.010000,60.003137,-1.461821,0.038143,-0.226094,1.395129
3.020000,60.203137,-1.462337,0.037436,-0.229016,1.395472
3.030000,60.403137,-1.462492,0.036720,-0.231878,1.395465
3.040000,60.603136,-1.462287,0.035994,-0.234679,1.395105
3.050000,60.803136,-1.461720,0.035260,-0.237420,1.394395
3.060000,61.003133,-1.460793,0.034517,-0.240098,1.393332
3.070000,61.203129,-1.459505,0.033766,-0.242712,1.391918
3.080000,61.403122,-1.457857,0.033006,-0.245263,1.390153
3.090000,61.603112,-1.455850,0.032238,-0.247748,1.388036
3.100000,61.803098,-1.453483,0.031463,-0.250168,1.385569
3.110000,62.003080,-1.450758,0.030679,-0.252521,1.382752
3.120000,62.203056,-1.447674,0.029888,-0.254807,1.379585
3.130000,62.403026,-1.444234,0.029090,-0.257024,1.376069
3.140000,62.602990,-1.440437,0.028285,-0.259173,1.372206
3.150000,62.802947,-1.436285,0.027473,-0.261253,1.367995
3.160000,63.002896,-1.431778,0.026655,-0.263262,1.363438
3.170000,63.202837,-1.426919,0.025830,-0.265202,1.358537
3.180000,63.402769,-1.421708,0.024999,-0.267070,1.353291
3.190000,63.602692,-1.416146,0.024162,-0.268866,1.347703
3.200000,63.802605,-1.410235,0.023320,-0.270591,1.341775
3.210000,64.002507,-1.403976,0.022472,-0.272244,1.335506
3.220000,64.202397,-1.397372,0.021619,-0.273824,1.328901
3.230000,64.402277,-1.390423,0.020762,-0.275331,1.321959
3.240000,64.602144,-1.383131,0.019899,-0.276765,1.314683
